en,pt-BR
"Covered with ice.<br><br>Increases <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> by [3].<br><br>Gain <LSTag Tooltip=""Immune"">Immunity</LSTag> to Cold and <LSTag Tooltip=""Resistant"">Resistance</LSTag> to Fire.<br><br>You can move through difficult terrain without spending extra movement and cannot fall prone.<br><br>At the end of each turn create an icy surface over a [1] radius.<br><br>Gain the ability to call forth freezing wind that deals [2].","Coberto de gelo.<br><br>Aumenta a <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> em [3].<br><br>Ganha <LSTag Tooltip=""Immune"">Imunidade</LSTag> a Frio e <LSTag Tooltip=""Resistant"">Resistência</LSTag> a Fogo.<br><br>Você pode se mover através de terreno difícil sem gastar movimento extra e não pode cair no chão.<br><br>No final de cada turno, cria uma superfície gelada em um raio de [1].<br><br>Ganha a habilidade de invocar um vento congelante que causa [2]."
Investiture of Stone,Investidura de Pedra
"Enveloped in stones.<br><br>Increases <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> by [2].<br><br>Gain <LSTag Tooltip=""Resistant"">Resistance</LSTag> to bludgeoning, piercing and slashing damage from non-magical weapons.<br><br>You can move through difficult terrain without spending extra movement and cannot fall prone.<br><br>Gain the ability to slam the ground for [1] and possibly knock nearby creatures <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.","Envolto em pedras.<br><br>Aumenta a <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> em [2].<br><br>Ganha <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de contusão, perfuração e corte de armas não mágicas.<br><br>Você pode se mover através de terreno difícil sem gastar movimento extra e não pode cair no chão.<br><br>Ganha a habilidade de bater no chão para causar [1] e possivelmente derrubar criaturas próximas <LSTag Type=""Status"" Tooltip=""PRONE"">Derrubadas</LSTag>."
Investiture of Wind,Investidura do Vento
"Encircle your body with magical wind.<br><br>Increases <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> by [3].<br><br>Ranged weapon attacks have <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> against you.<br><br>You can move through difficult terrain without spending extra movement and cannot fall prone.<br><br>Gain the ability to fly.<br><br>Gain the ability to push enemies away from you and deal [2].","Cercar seu corpo com vento mágico.<br><br>Aumenta a <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> em [3].<br><br>Os ataques de armas à distância têm <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> contra você.<br><br>Você pode se mover através de terreno difícil sem gastar movimento extra e não pode cair no chão.<br><br>Ganhe a habilidade de voar.<br><br>Ganhe a habilidade de empurrar inimigos para longe de você e causar [2]."
Ice Blast,Explosão de Gelo
Freezing cold air bursts from your hands.,Um ar gelado e congelante irrompe de suas mãos.
Stone Spike Blast,Explosão de Espeto de Pedra
"Sunder the earth and possibly knock nearby creatures <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.","Rachando a terra e possivelmente derrubando criaturas próximas <LSTag Type=""Status"" Tooltip=""PRONE"">Derrubadas</LSTag>."
Wind Blast,Explosão de Vento
A burst of air pushes enemies away from you.,Uma explosão de ar empurra os inimigos para longe de você.
Wind Blast,Explosão de Vento
A burst of air pushes enemies away from you.,Uma explosão de ar empurra os inimigos para longe de você.
Elemental Investiture: Ice Aura,Investidura Elemental: Aura de Gelo
Create a surface of Ice at the end of each turn.,Crie uma superfície de Gelo no final de cada turno.
Tenser's Transformation,Transformação de Tenser
Transform yourself into the perfect warrior.,Transforme-se no guerreiro perfeito.
Tenser's Transformation,Transformação de Tenser
"Gain [1].<br><br>Gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on weapon <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>.<br><br>Weapon attacks deal an additional [2].<br><br>Can make an additional free attack after making an unarmed or weapon attack. If you gain the Extra Attack feature from more than one class, they don't add together.<br><br>Gain <LSTag Tooltip=""Proficiency"">Proficiency</LSTag> with all weapons, armors and shields.<br><br>Gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Strength and Constitution <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Ganhe [1].<br><br>Ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> com armas.<br><br>Os ataques com armas causam [2] adicionais.<br><br>Pode fazer um ataque adicional gratuito após realizar um ataque desarmado ou com arma. Se você ganhar a habilidade Ataque Extra de mais de uma classe, elas não se acumulam.<br><br>Ganhe <LSTag Tooltip=""Proficiency"">Proficiência</LSTag> com todas as armas, armaduras e escudos.<br><br>Ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> de Força e Constituição."
Tenser's Transformation: Transmutation School,Transformação de Tenser: Escola de Transmutação
"Increases <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> by [1].<br><br><LSTag Tooltip=""MovementSpeed"">Movement speed</LSTag> is increased by [2].<br><br>Gain <LSTag Tooltip=""Proficiency"">Proficiency</LSTag> in Athletics and Acrobatics.","Aumenta a <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> em [1].<br><br>A <LSTag Tooltip=""MovementSpeed"">velocidade de movimento</LSTag> é aumentada em [2].<br><br>Ganhe <LSTag Tooltip=""Proficiency"">Proficiência</LSTag> em Atletismo e Acrobacia."
"Transmutation Wizards with access to Shapechanger gain a <LSTag Type=""Status"" Tooltip=""TENSERS_TRANSFORMATION_BONUS"">Bonus Effect</LSTag> when casting this spell.<br><br>When the condition ends, pass a DC 15 Constitution check or become <LSTag Type=""Status"" Tooltip=""HASTE_LETHARGY"">Lethargic</LSTag>.","Magos de Transmutação com acesso a Mudança de Forma ganham um <LSTag Type=""Status"" Tooltip=""TENSERS_TRANSFORMATION_BONUS"">Efeito Bônus</LSTag> ao lançar este feitiço.<br><br>Quando a condição terminar, passe em um teste de Constituição CD 15 ou se torne <LSTag Type=""Status"" Tooltip=""HASTE_LETHARGY"">Letárgico</LSTag>."
"Cannot cast spells.<br><br>Gain [1].<br><br>Weapon attacks gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and deal an additional [2].<br><br>Can make an additional free attack after making an unarmed or weapon attack. This Extra Attack does not stack with other sources.<br><br>Gain <LSTag Tooltip=""Proficiency"">Proficiency</LSTag> with all weapons, armors and shields.<br><br>Gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Strength and Constitution <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Não pode lançar feitiços.<br><br>Ganhe [1].<br><br>Os ataques com armas ganham <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e causam um adicional de [2].<br><br>Pode fazer um ataque adicional gratuito após realizar um ataque desarmado ou com arma. Este Ataque Extra não se acumula com outras fontes.<br><br>Ganhe <LSTag Tooltip=""Proficiency"">Proficiência</LSTag> com todas as armas, armaduras e escudos.<br><br>Ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> de Força e Constituição."
True Seeing,Visão Verdadeira
"Allow the target to see everything within [1] as it actually is. They also gain a +20 bonus to Perception <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Permita que o alvo veja tudo dentro de [1] como realmente é. Ele também ganha um bônus de +20 em Testes de Habilidade de Percepção <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>."
True Seeing,Visão Verdadeira
"Can see everything within [1] as it actually is. Gains a +20 bonus to Perception <LSTag Tooltip=""AbilityCheck"">Checks</LSTag>.","Pode ver tudo dentro de [1] como realmente é. Ganha um bônus de +20 em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> de Percepção."
Seen,Visto
%%% EMPTY,"Desculpe, não há texto para traduzir."
Revealed,Revelado
"Affected entity lost its <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisibility</LSTag> due to the effects of <LSTag Type=""Spell"" Tooltip=""Target_TrueSeeing"">True Seeing</LSTag>.","A entidade afetada perdeu sua <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisibilidade</LSTag> devido aos efeitos de <LSTag Type=""Spell"" Tooltip=""Target_TrueSeeing"">Visão Verdadeira</LSTag>."
Psychic Crush,Crush Psíquico
Overload a creature's mind.,Sobrecarga a mente de uma criatura.
Psychic Crush,Crush Psíquico
"Can't move or take actions, bonus actions, or reactions. Removed by passing an Intelligence Saving Throw at the end of each turn.","Não pode se mover ou realizar ações, ações bônus ou reações. Removido ao passar em um Teste de Resistência de Inteligência no final de cada turno."
Lesser Regeneration,Regeneração Menor
The target continuously regains [1] at the start of each turn unless it recently took Acid or Fire damage.,"O alvo recupera continuamente [1] no início de cada turno, a menos que tenha sofrido dano de Ácido ou Fogo recentemente."
Lesser Regeneration,Regeneração Menor
Regain [1] at the start of each turn unless it recently took Acid or Fire damage.,"Recupere [1] no início de cada turno, a menos que tenha sofrido dano de Ácido ou Fogo recentemente."
Lesser Regeneration Broken,Regeneração Menor Quebrada
"Took Acid or Fire damage and will not <LSTag Type=""Status"" Tooltip=""LESSER_REGENERATE"">regenerate</LSTag> at the start of your next turn.","Sofreu dano de Ácido ou Fogo e não irá <LSTag Type=""Status"" Tooltip=""LESSER_REGENERATE"">regenerar</LSTag> no início do seu próximo turno."
Lesser Regeneeration,Regeneração Menor
Cambion,Cambion
Infernal Control,Controle Infernal
Weapon attacks deal an additional [1].,Os ataques com armas causam [1] a mais.
"Conjure a fiendish cambion to fight alongside you. It can cast <LSTag Type=""Spell"" Tooltip=""Target_FiendishCharm_Cambion"">Fiendish Charm</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_DrainingKiss_Cambion"">Draining Kiss</LSTag>, and <LSTag Type=""Spell"" Tooltip=""Projectile_FireRay_Cambion"">Rays of Fire</LSTag>.","Convoque um cambion demoníaco para lutar ao seu lado. Ele pode lançar <LSTag Type=""Spell"" Tooltip=""Target_FiendishCharm_Cambion"">Encanto Demoníaco</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_DrainingKiss_Cambion"">Beijo Drainedor</LSTag> e <LSTag Type=""Spell"" Tooltip=""Projectile_FireRay_Cambion"">Raios de Fogo</LSTag>."
Planar Ally: Cambion,Aliado Planar: Cambion
Utter a dark incantation to summon forth a devil from the Nine Hells.,Pronuncie uma encantação sombria para invocar um diabo dos Nove Infernos.
Infernal Calling,Chamado Infernal
"After 5 turns, the Devil makes a Wisdom <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> against your Charisma spell DC once per turn. If it succeeds, it breaks free from your control and becomes hostile to everyone.<br><br>The 5 turns of guaranteed control are skipped when damaged by an ally.","Após 5 turnos, o Diabo faz um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> de Sabedoria contra sua CD de magia de Carisma uma vez por turno. Se tiver sucesso, ele se liberta do seu controle e se torna hostil a todos.<br><br>Os 5 turnos de controle garantido são pulados quando danificado por um aliado."
Cambion,Cambion
Infernal Influence,Influência Infernal
"After [1] turns the entity must pass a Wisdom <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> each turn or become hostile to everyone.<br><br>Activates early when damaged by an ally.","Após [1] turnos, a entidade deve passar em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> de Sabedoria a cada turno ou se tornará hostil a todos.<br><br>Ativa-se antecipadamente quando é danificada por um aliado."
Infernal Freedom,Liberdade Infernal
"Each turn the entity makes a Wisdom <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> against your Charisma spell DC. If it succeeds, it breaks free from your control and becomes hostile to everyone.","A cada turno, a entidade faz um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> de Sabedoria contra sua CD de magia de Carisma. Se tiver sucesso, ela se liberta de seu controle e se torna hostil a todos."
Infernal Conflict,Conflito Infernal
Hostile to everyone.,Hostil a todos.
Dismiss Gaseous Form,Dispensar Forma Gasosa
Dismiss your gaseous shape and turn back into your original form.,Desfaça sua forma gasosa e retorne à sua forma original.
Dismiss Tenser's Transformation,Dispensar a Transformação de Tenser
Dismiss Tenser's Transformation and turn back into your original form.,Dispense a Transformação de Tenser e volte à sua forma original.
Summon a Fey creature.,Invocar uma criatura Fey.
Conjure Fey,Conjurar Fey
"Summon a Dusk Hag. It can cast <LSTag Type=""Spell"" Tooltip=""Target_Dream_DuskHag"">Dream</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Sleep_DuskHag"">Sleep</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_HypnoticPattern_DuskHag"">Hypnotic Pattern</LSTag>, and <LSTag Type=""Spell"" Tooltip=""Target_NightmareTouch_DuskHag"">Nightmare Touch</LSTag>. It has <LSTag Type=""Passive"" Tooltip=""MagicResistance"">Magic Resistance</LSTag>.","Convoque uma Dama da Penumbra. Ela pode lançar <LSTag Type=""Spell"" Tooltip=""Target_Dream_DuskHag"">Sonho</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Sleep_DuskHag"">Sono</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_HypnoticPattern_DuskHag"">Padrão Hipnótico</LSTag>, e <LSTag Type=""Spell"" Tooltip=""Target_NightmareTouch_DuskHag"">Toque do Pesadelo</LSTag>. Ela tem <LSTag Type=""Passive"" Tooltip=""MagicResistance"">Resistência Mágica</LSTag>."
Conjure Fey: Dusk Hag,Conjurar Fey: Bruxa do Crepúsculo
Sleep,Sono
Put creatures into a magical slumber. Select targets up to a combined [1].,Coloque criaturas em um sono mágico. Selecione alvos com um total combinado de até [1].
Dream,Sonho
Lash out at the target's mind and place them in a magical slumber.,Ataque a mente do alvo e coloque-o em um sono mágico.
Hypnotic Pattern,Padrão Hipnótico
"<LSTag Type=""Status"" Tooltip=""HYPNOTIC_PATTERN"">Hypnotise</LSTag> creatures that can see the pattern. They cannot attack you. They cannot move or act.","<LSTag Type=""Status"" Tooltip=""HYPNOTIC_PATTERN"">Hipnotizar</LSTag> criaturas que podem ver o padrão. Elas não podem te atacar. Elas não podem se mover ou agir."
"This spell can be cast while you are <LSTag Type=""Status"" Tooltip=""SILENCED"">Silenced</LSTag>.","Este feitiço pode ser lançado enquanto você está <LSTag Type=""Status"" Tooltip=""SILENCED"">Silenciado</LSTag>."
Nightmare Touch,Toque do Pesadelo
Instill an enemy with nightmares. Unconscious targets take an additional [1].,Imponha pesadelos a um inimigo. Alvos inconscientes sofrem [1] adicional.
Dusk Hag,Bruxa do Crepúsculo
Multiattack,Ataque Múltiplo
Instill an enemy with multiple nightmares. Unconscious targets take an additional [1].,Instile um inimigo com múltiplos pesadelos. Alvos inconscientes sofrem [1] adicional.
Open Wounds,Feridas Abertas
"Rend a creature's flesh and make them <LSTag Type=""Status"" Tooltip=""BLEEDING"">Bleed</LSTag>.","Rasgue a carne de uma criatura e faça-a <LSTag Type=""Status"" Tooltip=""BLEEDING"">Sangrar</LSTag>."
Ironbound Pursuit,Perseguição Aço Inflexível
"Launch a flying kick that pushes the target back [1] and knocks it <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.","Lance um chute voador que empurra o alvo para trás [1] e o derruba <LSTag Type=""Status"" Tooltip=""PRONE"">Derrubado</LSTag>."
Greater Redcap,Redcap Maior
"Summon a Greater Redcap. It can cast <LSTag Type=""Spell"" Tooltip=""Target_OpenWounds_Redcap_Greater"">Open Wounds</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_BloodCap_Redcap_Greater"">Blood Cap</LSTag>, and <LSTag Type=""Spell"" Tooltip=""Target_IronboundPursuit_RedCap_Greater"">Ironbound Pursuit</LSTag>. It has <LSTag Type=""Passive"" Tooltip=""BloodThirsty_Redcap"">Steeped in Slaughter</LSTag>.","Convoque um Redcap Maior. Ele pode lançar <LSTag Type=""Spell"" Tooltip=""Target_OpenWounds_Redcap_Greater"">Feridas Abertas</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_BloodCap_Redcap_Greater"">Coroa de Sangue</LSTag> e <LSTag Type=""Spell"" Tooltip=""Target_IronboundPursuit_RedCap_Greater"">Perseguição Irrestrita</LSTag>. Ele possui <LSTag Type=""Passive"" Tooltip=""BloodThirsty_Redcap"">Imerso em Massacre</LSTag>."
Conjure Fey: Greater Redcap,Conjurar Fey: Redcap Maior
Blood Cap,Cogumelo Sangrento
"Gain a +[1] bonus to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and deal an additional [2].<br><br>Regains [3] if it lands a killing blow.","Ganhe um bônus de +[1] em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e cause um adicional de [2].<br><br>Recupera [3] se causar um golpe fatal."
Blood Cap,Cogumelo Sangrento
"<LSTag Type=""Status"" Tooltip=""BLOODCAP_REDCAP_GREATER"">Empowers</LSTag> the Redcap by bathing its cap in the blood of a <LSTag Type=""Status"" Tooltip=""BLEEDING"">Bleeding</LSTag> target.","<LSTag Type=""Status"" Tooltip=""BLOODCAP_REDCAP_GREATER"">Empodera</LSTag> o Redcap ao banhar sua tampa no sangue de um <LSTag Type=""Status"" Tooltip=""BLEEDING"">Sangrando</LSTag> alvo."
Blood Cap,Cogumelo Sangrento
Ironbound Pursuit,Perseguição Aço Inflexível
"Launch a flying kick that pushes the target back [1] and knocks it <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.","Lance um chute voador que empurra o alvo para trás [1] e o derruba <LSTag Type=""Status"" Tooltip=""PRONE"">Derrubado</LSTag>."
Bloodlust,Sede de Sangue
Illusory Weapon,Arma Ilusória
"Turn an ally's weapon into an <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BUFF"">Illusory Weapon</LSTag>.","Transforme a arma de um aliado em uma <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BUFF"">Arma Ilusória</LSTag>."
"Illusion School Wizards gain a <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BONUS"">Bonus Effect</LSTag> when casting this spell.<br><br>You can remain hidden while casting this spell.<br><br>This spell can be cast while you are <LSTag Type=""Status"" Tooltip=""SILENCED"">Silenced</LSTag>.","Os magos da Escola de Ilusão ganham um <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BONUS"">Efeito Bônus</LSTag> ao lançar este feitiço.<br><br>Você pode permanecer escondido enquanto lança este feitiço.<br><br>Este feitiço pode ser lançado enquanto você está <LSTag Type=""Status"" Tooltip=""SILENCED"">Silenciado</LSTag>."
Illusory Weapon,Arma Ilusória
"This weapon cannot be disarmed.<br><br>While Illusory, provides <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and reduces the roll needed for a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> by 1.<br><br>On a missed <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>, the weapon turns visible and loses its attack bonuses.","Esta arma não pode ser desarmada.<br><br>Enquanto Ilusória, fornece <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e reduz o valor necessário para um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> em 1.<br><br>Em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> perdida, a arma se torna visível e perde seus bônus de ataque."
Illusory Weapon,Arma Ilusória
"This weapon is <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BUFF"">Illusory</LSTag> while equipped. It loses this property for 1 round on a missed <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Esta arma é <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BUFF"">Ilusória</LSTag> enquanto equipada. Ela perde essa propriedade por 1 rodada em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> perdida."
Illusory Weapon,Arma Ilusória
"Affected entity can't be disarmed. It has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>. It scores a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> when rolling a [1].","A entidade afetada não pode ser desarmada. Ela tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>. Ela acerta um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> ao rolar um [1]."
Illusion Sundered,Ilusão Desfeita
"Until the start of next turn, your weapon is no longer <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BUFF"">Illusory</LSTag>.","Até o início do próximo turno, sua arma não é mais <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BUFF"">Ilusória</LSTag>."
"Affected entity has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and reduce the roll needed for a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> by 1.","A entidade afetada tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e reduz em 1 a rolagem necessária para um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>."
"Affected entity cannot be disarmed, has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, and reduces the roll needed for a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> by 1.","A entidade afetada não pode ser desarmada, tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>, e reduz a rolagem necessária para um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> em 1."
"This weapon cannot be disarmed, provides <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, and reduces the roll needed for a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> by 1.","Esta arma não pode ser desarmada, fornece <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e reduz a rolagem necessária para um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> em 1."
"This weapon cannot be disarmed.<br><br>While Illusory, provides <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and reduces the roll needed for a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> by 1.<br><br>On a missed <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>, the weapon turns visible and loses its bonuses.","Esta arma não pode ser desarmada.<br><br>Enquanto Ilusória, fornece <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e reduz a rolagem necessária para um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> em 1.<br><br>Em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> perdida, a arma se torna visível e perde seus bônus."
Illusory Weapon: Illusion School,Arma Ilusória: Escola de Ilusão
"While Illusory, deals a bonus [1].","Enquanto Ilusório, causa um bônus de [1]."
Illusory Weapon,Arma Ilusória
"This weapon is <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BUFF"">Illusory</LSTag> while equipped. It loses this property for 1 round on a missed <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Esta arma é <LSTag Type=""Status"" Tooltip=""ILLUSORY_WEAPON_BUFF"">Ilusória</LSTag> enquanto equipada. Ela perde essa propriedade por 1 rodada em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> perdida."
Illusory Weapon,Arma Ilusória
"This weapon cannot be disarmed.<br><br>While Illusory, provides <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and reduces the roll needed for a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> by 1.<br><br>On a missed <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>, the weapon turns visible and loses its attack bonuses.","Esta arma não pode ser desarmada.<br><br>Enquanto Ilusória, fornece <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e reduz o valor necessário para um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> em 1.<br><br>Em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> perdida, a arma se torna visível e perde seus bônus de ataque."
Fireworks,Fogos de Artifício
Fireworks,Fogos de Artifício
Fireworks,Fogos de Artifício
Fireworks,Fogos de Artifício
Force Weapon,Arma de Força
"Infuse a weapon with arcane force. The weapon becomes magical, receiving a +[1] bonus to <LSTag Tooltip=""AttackRoll"">Attack</LSTag> and Damage Rolls and deals a bonus [2].","Infunda uma arma com força arcana. A arma se torna mágica, recebendo um bônus de +[1] em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e Rolagens de Dano e causa um bônus de [2]."
Force Weapon,Arma de Força
"Weapon has become magical, receiving a +[1] bonus to <LSTag Tooltip=""AttackRoll"">Attack</LSTag> and Damage Rolls and deals a bonus [2].","A arma se tornou mágica, recebendo um bônus de +[1] em <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> e Rolagens de Dano e causa um bônus de [2]."
Blind Faith,Fé Cega
"In an act of reverence to your god, you willingly <LSTag Type=""Status"" Tooltip=""BLINDED"">Blind</LSTag> yourself. In exchange, you receive a holy blessing that empowers your weapon attacks to deal an additional [1] and heal allies within [3] for [2].","Em um ato de reverência ao seu deus, você se <LSTag Type=""Status"" Tooltip=""BLINDED"">Cega</LSTag> voluntariamente. Em troca, você recebe uma bênção sagrada que potencializa seus ataques com armas para causar [1] adicionais e cura aliados dentro de [3] em [2]."
Blind Faith,Fé Cega
"Has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>. Range of attacks and spells reduced to [4]. <br><br>Attack Rolls against Blinded creatures have <LSTag Tooltip=""Advantage"">Advantage</LSTag>.<br><br>Weapon attacks deal an additional [1] and heal allies within [3] for [2].","Tem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>. Alcance de ataques e feitiços reduzido para [4]. <br><br>Rolagens de Ataque contra criaturas Cegas têm <LSTag Tooltip=""Advantage"">Vantagem</LSTag>.<br><br>Ataques com armas causam [1] adicional e curam aliados dentro de [3] por [2]."
Divine Strike: Radiant (Ranged),Golpe Divino: Radiante (À Distância)
Deal an additional [1].,Causa [1] adicional.
Divine Strike: Radiant (Ranged),Golpe Divino: Radiante (À Distância)
Deal an additional [1].,Causa [1] adicional.
Blind Faith,Fé Cega
Heal allies within [3] for [2].,Cure aliados dentro de [3] por [2].
Blind Faith,Fé Cega
Green Flame Blade,Lâmina de Chama Verde
Green-Flame Blade (Once),Lâmina de Chama Verde (Uma Vez)
Can only use Green-Flame Blade once per action.,Só pode usar a Lâmina de Chama Verde uma vez por ação.
Booming Blade (Once),Lâmina Retumbante (Uma Vez)
Can only use Booming Blade once per action.,Só pode usar Lâmina Retumbante uma vez por ação.
%%% Empty,"Desculpe, não há texto para traduzir. Por favor, forneça o conteúdo que você gostaria que eu traduzisse."
