en,pt-BR
"Susceptible to a random, magical effect per turn.",Susceptível a um efeito mágico aleatório por turno.
Rime's Binding Ice,Gelo Aprisionador de Rime
"A burst of cold energy emanates from you, hindering creatures with ice formations that reduces their <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> to [1].","Uma explosão de energia fria emana de você, dificultando criaturas com formações de gelo que reduzem sua <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> para [1]."
Break the ice hindering a creature.,Quebre o gelo que impede uma criatura.
"<LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> reduced to [1]. Can break ice with <LSTag Tooltip=""Action"">action</LSTag>.","<LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> reduzida para [1]. Pode quebrar gelo com <LSTag Tooltip=""Action"">ação</LSTag>."
Shadow Blade,Lâmina das Sombras
"Create a sword of solidified shadow in your hand which deals [1]. When attacking a target that is in dim light or darkness, the attack is made with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","Crie uma espada de sombra solidificada em sua mão que causa [1]. Ao atacar um alvo que está em luz fraca ou escuridão, o ataque é feito com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
"Deals [1] and grants <LSTag Tooltip=""Advantage"">Advantage</LSTag> against creatures within dim light or darkness.","Causa [1] e concede <LSTag Tooltip=""Advantage"">Vantagem</LSTag> contra criaturas em luz fraca ou escuridão."
Snowball Storm,Tempestade de Bolas de Neve
A flurry of magic snowballs erupts from an area.,Uma chuva de bolas de neve mágicas irrompe de uma área.
Suggestion,Sugestão
Suggest a course of activity and magically influence a creature to become an ally.,Sugira um curso de ação e influencie magicamente uma criatura para se tornar um aliado.
Temporary ally of the spellcaster.,Aliado temporário do conjurador.
Summon Beast,Invocar Besta
Call forth an allied bestial spirit from an environment of Air or Land.,Convoque um espírito bestial aliado de um ambiente de Ar ou Terra.
Summon Beast: Air,Invocar Fera: Ar
Call forth an allied bestial spirit from the environment of Air.,Chame um espírito bestial aliado do ambiente do Ar.
Summon Beast: Land,Invocar Besta: Terra
Call forth an allied bestial spirit from the environment of Land.,Chame um espírito bestial aliado do ambiente da Terra.
Mind Whip,Lágrima Mental
"Psychically lash out at [1] creature(s), possibly preventing them from taking Reactions and limiting it using movement, an Action or a Bonus Action.","Ataque psíquico contra [1] criatura(s), possivelmente impedindo-as de realizar Reações e limitando seu movimento, uma Ação ou uma Ação Bônus."
Cannot take Actions or Bonus Actions.,Não é possível realizar Ações ou Ações Bônus.
Cannot take Bonus Actions or Reactions.,Não é possível realizar Ações Bônus ou Reações.
Cannot move or take Reactions.,Não pode se mover ou realizar Reações.
Vortex Warp,Distorção Vortex
"Magically twist space around another creature, possibly preparing them to be teleported.","Torça magicamente o espaço ao redor de outra criatura, possivelmente preparando-a para ser teleportada."
Teleport a creature you've magically twisted the space around to an unoccupied space.,Teletransporte uma criatura para a qual você torceu magicamente o espaço para um espaço desocupado.
Prone to being teleported to an unoccupied space.,Suscetível a ser teleportado para um espaço desocupado.
Warding Wind,Vento Protetor
"Strong wind blows you in a [1] radius while clearing clouds and extinguishing flames on objects. Other creatures within the wind are in <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Difficult Terrain</LSTag>. Creatures also have <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on ranged attacks passing through the wind.","Um vento forte sopra você em um [1] raio enquanto limpa nuvens e apaga chamas em objetos. Outras criaturas dentro do vento estão em <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Terreno Difícil</LSTag>. Criaturas também têm <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em ataques à distância que atravessam o vento."
"Ranged weapon attacks have <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> made in and out of the area.","Os ataques com armas à distância têm <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> feitos dentro e fora da área."
"Treated as being in <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Difficult Terrain</LSTag> and ranged weapon attacks have <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> made in and out of the area.","Tratado como estando em <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Terreno Difícil</LSTag> e ataques com armas de longo alcance têm <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> ao serem feitos dentro e fora da área."
Wither and Bloom,Murchar e Florescer
"Invoke both death and life in an area, causing hostile creatures to wither.","Invoque tanto a morte quanto a vida em uma área, fazendo com que criaturas hostis murcham."
"An ally can heal itself to recover <LSTag Tooltip=""HitPoints"">hit points</LSTag>.","Um aliado pode se curar para recuperar <LSTag Tooltip=""HitPoints"">pontos de vida</LSTag>."
Wither and Bloom: Regain HP,Comer e Florescer: Recuperar PV
"Regain <LSTag Tooltip=""HitPoints"">hit points</LSTag>.","Recupere <LSTag Tooltip=""HitPoints"">pontos de vida</LSTag>."
"Regain <LSTag Tooltip=""HitPoints"">hit points</LSTag>.","Recupere <LSTag Tooltip=""HitPoints"">pontos de vida</LSTag>."
"Can regain <LSTag Tooltip=""HitPoints"">hit points</LSTag>.","Pode recuperar <LSTag Tooltip=""HitPoints"">pontos de vida</LSTag>."
Ashardalon's Stride,Passo de Ashardalon
"Billowing dragon flames blast from your feet, granting explosive speed that increases your <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> by [1] and prevents provoking <LSTag Tooltip=""OpportunityAttack"">Opportunity Attacks</LSTag>.","Chamas de dragão ondulantes explodem dos seus pés, concedendo uma velocidade explosiva que aumenta sua <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> em [1] e impede que você provoque <LSTag Tooltip=""OpportunityAttack"">Opportunity Attacks</LSTag>."
"When moving within [1] of a creature or an object, it takes [2] per turn.","Ao se mover a até [1] de uma criatura ou objeto, você leva [2] por turno."
Damaged by Ashardalon's Stride.,Dano causado pelo Passo de Ashardalon.
"<LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> increased by [1] and do not provoke <LSTag Tooltip=""OpportunityAttack"">Opportunity Attacks</LSTag>. Creatures or objects within [2] take [3].","<LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> aumentada em [1] e não provocam <LSTag Tooltip=""OpportunityAttack"">Ataques de Oportunidade</LSTag>. Criaturas ou objetos dentro de [2] recebem [3]."
Call Lightning: Area,Invocar Relâmpago: Área
Standing in an area susceptible to lightning strikes from the spellcaster.,Estando em uma área suscetível a raios do conjurador.
Catnap,Soneca
"Make a calming gesture that forces targeted allies to fall unconscious and gain the benefits of a <LSTag Tooltip=""ShortRest"">Short Rest</LSTag>.","Faça um gesto calmante que força os aliados alvo a caírem inconscientes e ganharem os benefícios de um <LSTag Tooltip=""ShortRest"">Descanso Curto</LSTag>."
"<LSTag Type=""Image"" Info=""SoftWarning""/> Once affected by this spell, a creature can't benefit from it again until it finishes a <LSTag Tooltip=""LongRest"">Long Rest</LSTag>.","Uma vez afetada por este feitiço, uma criatura não pode se beneficiar dele novamente até que termine um <LSTag Tooltip=""LongRest"">Descanso Longo</LSTag>."
Create Food and Water,Criar Comida e Água
Create several pounds and gallons of food and water as camp supplies.,Crie várias libras e galões de comida e água como suprimentos de acampamento.
Food and Water,Comida e Água
This pack is filled to the brim with enough food and water to sustain more than a dozen creatures well through a long rest.,Este pacote está cheio até a borda com comida e água suficientes para sustentar mais de uma dúzia de criaturas durante um longo descanso.
Enemies Abound,Inimigos à Vista
"Reach into a creature's mind, causing it to lose the ability to distinguish friend from foe.","Atinge a mente de uma criatura, fazendo com que ela perca a capacidade de distinguir amigo de inimigo."
"<LSTag Type=""Image"" Info=""SoftWarning""/> No effect on creatures immune to being <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frightened</LSTag>.","Nenhum efeito em criaturas imunes a serem <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frightened</LSTag>."
Becomes hostile to all creatures.,Torna-se hostil a todas as criaturas.
Erupting Earth,Terra Eruptiva
"A fountain of churned earth and stone erupts in the area, changing the ground to <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Difficult Terrain</LSTag>.","Uma fonte de terra e pedra revoltas irrompe na área, transformando o chão em <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Terreno Difícil</LSTag>."
Feign Death: Dismiss,Morte Fingida: Descartar
Dismiss the effects of Feign Death on a creature.,Dissipe os efeitos de Morte Fingida em uma criatura.
Flame Arrows,Flechas Flamejantes
"Touch a ranged weapon held by a creature, causing up to [1] attacks with it to deal an extra [2].","Toque uma arma de longo alcance segurada por uma criatura, fazendo com que até [1] ataques com ela causem um extra de [2]."
"<LSTag Type=""Image"" Info=""SoftWarning""/> The spell ends when the target has made the total number of applicable attacks with the affected ranged weapon.",A magia termina quando o alvo tiver realizado o número total de ataques aplicáveis com a arma de longo alcance afetada.
Ranged attacks using affected weapon deal an additional [1].,Ataques à distância usando a arma afetada causam [1] a mais.
This is your resource for the number of Flame Arrows you can use.,Este é o seu recurso para o número de Flechas Flamejantes que você pode usar.
Intellect Fortress,Fortaleza Intelectual
"Grant [1] creature(s) resistance to psychic damage, as well as <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Intelligence, Wisdom, and Charisma <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Concede resistência a dano psíquico a [1] criatura(s), além de <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em testes de resistência de Inteligência, Sabedoria e Carisma <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>."
"Resistant to psychic damage and has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Intelligence, Wisdom, and Charisma <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Resistente a dano psíquico e tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em testes de <LSTag Tooltip=""SavingThrow"">Salvamento</LSTag> de Inteligência, Sabedoria e Carisma."
Life Transference,Transferência de Vida
"Sacrifice some of your life to mend another creature's injuries, causing you to take [1] and the targeted creature regains <LSTag Tooltip=""HitPoints"">hit points</LSTag> equal to twice the damage you take.","Sacrifique parte da sua vida para curar as feridas de outra criatura, fazendo com que você receba [1] e a criatura alvo recupere <LSTag Tooltip=""HitPoints"">pontos de vida</LSTag> iguais ao dobro do dano que você recebe."
Melf's Minute Meteors,Meteoros Minutos de Melf
Create [1] meteors that can be sent streaking towards an area and explode.,Crie [1] meteoros que podem ser enviados em direção a uma área e explodir.
Send one or two meteors streaking towards an area.,Envie um ou dois meteoros cortando em direção a uma área.
Minute Meteors: One,Meteoros Minutos: Um
Send one meteor streaking towards an area.,Envie um meteoro em direção a uma área.
Minute Meteors: Two,Meteoros Minutos: Dois
Send two meteors streaking towards the same area or different areas.,Envie dois meteoros cortando o céu em direção à mesma área ou áreas diferentes.
Can send meteors streaking towards an area.,Pode enviar meteoros em direção a uma área.
This is your resource for the number of Minute Meteors you can throw.,Este é o seu recurso para o número de Meteoros Mínimos que você pode lançar.
Motivational Speech,Discurso Motivacional
"Five creatures in the area gain [1] and have <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Wisdom <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>. If hit by an attack, an affected creature has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on its next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> during combat.","Cinco criaturas na área ganham [1] e têm <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em testes de Sabedoria <LSTag Tooltip=""SavingThrow"">de Salvamento</LSTag>. Se atingida por um ataque, uma criatura afetada tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em sua próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> durante o combate."
"The spell ends on a creature once its <LSTag Tooltip=""TemporaryHitPoints"">temporary hit points</LSTag> are depleted.","O feitiço termina em uma criatura assim que seus <LSTag Tooltip=""TemporaryHitPoints"">pontos de vida temporários</LSTag> se esgotam."
"<LSTag Type=""Image"" Info=""SoftWarning""/> Cannot affect summoned creatures.",Não é possível afetar criaturas convocadas.
"Gain [1] and have <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Wisdom <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>. Gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> after being hit by an attack.","Ganhe [1] e tenha <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em testes de Sabedoria <LSTag Tooltip=""SavingThrow"">de Resistência</LSTag>. Ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> na próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> após ser atingido por um ataque."
Motivational Speech: Advantage,Discurso Motivacional: Vantagem
"Has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on next <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> na próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag>."
Nondetection,Não Detecção
"Touch a creature to hide it from divination magic, preventing divination spells from targeting it and from being perceived through magical scrying sensors.","Toque uma criatura para escondê-la de magia de adivinhação, impedindo que feitiços de adivinhação a tenham como alvo e que seja percebida através de sensores mágicos de escrutínio."
Hidden from divination magic and cannot be targeted by divination spells.,Escondido de magia de adivinhação e não pode ser alvo de feitiços de adivinhação.
Pulse Wave,Onda Pulsante
Unleash intense pressure in a cone that possibly pushes or pulls creatures and objects up to [1].,Libere uma pressão intensa em um cone que possivelmente empurra ou puxa criaturas e objetos até [1].
Pulse Wave: Push,Onda Pulsante: Empurrar
Unleash intense pressure in a cone that possibly pushes creatures and objects up to [1].,Libere uma pressão intensa em um cone que possivelmente empurra criaturas e objetos até [1].
Pulse Wave: Pull,Onda Pulsante: Puxar
Unleash intense pressure in a cone that possibly pulls creatures and objects up to [1].,Liberte uma pressão intensa em um cone que possivelmente puxa criaturas e objetos até [1].
Spirit Shroud,Manto Espiritual
"Call forth spirits of the dead that flit around you. Attacks you make against creatures within [1] of you deal an extra [2], [3] or [4] and prevents them from regaining <LSTag Tooltip=""HitPoints"">hit points</LSTag>.","Chame os espíritos dos mortos que flutuam ao seu redor. Os ataques que você faz contra criaturas a até [1] de você causam um extra de [2], [3] ou [4] e impedem-nas de recuperar <LSTag Tooltip=""HitPoints"">pontos de vida</LSTag>."
"Hostile creatures that start their turns within [1] of you have its <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> reduced by [1].","Criaturas hostis que começam seus turnos a [1] de você têm sua <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> reduzida em [1]."
Spirit Shroud: Cold,Manto Espiritual: Frio
Spirit Shroud: Necrotic,Manto Espiritual: Necrótico
Spirit Shroud: Radiant,Manto Espiritual: Radiante
"Call forth spirits of the dead that flit around you. Attacks you make against creatures within [1] of you deal an extra [2] and prevents them from regaining <LSTag Tooltip=""HitPoints"">hit points</LSTag>.","Chame os espíritos dos mortos que flutuam ao seu redor. Os ataques que você faz contra criaturas a até [1] de você causam [2] a mais e impedem que elas recuperem <LSTag Tooltip=""HitPoints"">pontos de vida</LSTag>."
Deals extra [1] against creature within [2].,Causa [1] de dano extra contra criaturas dentro de [2].
Susceptible to taking additional damage from spellcaster.,Susceptível a receber dano adicional de conjuradores.
Spirit Shroud: Movement,Manto Espiritual: Movimento
Movement reduced by [1].,Movimento reduzido em [1].
Spirit Shroud: Hit Points,Manto Espiritual: Pontos de Vida
"Cannot regain <LSTag Tooltip=""HitPoints"">hit points</LSTag>.","Não é possível recuperar <LSTag Tooltip=""HitPoints"">pontos de vida</LSTag>."
Summon Shadowspawn,Invocar Sombra
"Call forth a shadowy spirit that embodies the emotion of Fury, Despair or Fear and fights alongside you.","Chame um espírito sombrio que incorpora a emoção da Fúria, Desespero ou Medo e luta ao seu lado."
Summon Shadowspawn: Fury,Invocar Sombra: Fúria
"Call forth a shadowy spirit that embodies the emotion of Fury, gaining <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frightened</LSTag> creatures.","Convoca um espírito sombrio que incorpora a emoção da Fúria, ganhando <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra criaturas <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Amedrontadas</LSTag>."
Summon Shadowspawn: Despair,Invocar Sombra: Desespero
"Call forth a shadowy spirit that embodies the emotion of Despair, causing creatures other than you within [1] of it to have its <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> reduced by [2].","Convoca um espírito sombrio que incorpora a emoção do Desespero, fazendo com que criaturas além de você dentro de [1] dele tenham sua <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> reduzida em [2]."
Summon Shadowspawn: Fear,Invocar Sombra: Medo
"Call forth a shadowy spirit that embodies the emotion of Fear, allowing it to take the Hide action as a bonus action while in dim light or darkness.","Convoque um espírito sombrio que incorpora a emoção do Medo, permitindo que ele execute a ação Esconder como uma ação bônus enquanto estiver em luz fraca ou escuridão."
Terror Frenzy,Frenesi do Terror
"Spirit has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frightened</LSTag> creatures.","O espírito tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra criaturas <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Amedrontadas</LSTag>."
Weight of Sorrow,Peso da Tristeza
"Other creatures within [1] of the spirit has its <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> reduced by [2].","Outras criaturas dentro de [1] do espírito têm sua <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> reduzida em [2]."
"<LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> reduced by [1].","<LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> reduzida em [1]."
Shadow Stealth,Furtividade Sombria
"While in dim light or darkness, spirit can take the Hide action as a <LSTag Tooltip=""BonusAction"">bonus action</LSTag>.","Enquanto estiver em luz fraca ou escuridão, o espírito pode realizar a ação Esconder como uma <LSTag Tooltip=""BonusAction"">ação bônus</LSTag>."
Chilling Hand,Mão Gelada
Deal [1].,Negociar [1].
Dreadful Scream,Grito Horripilante
"The spirit screams, possibly <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frightening</LSTag> creatures.","O espírito grita, possivelmente <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Aterrorizando</LSTag> criaturas."
"Affected creatures repeat the <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> at the end of their turns, ending the effect on a successful save.","Criaturas afetadas repetem o <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> no final de seus turnos, encerrando o efeito em um sucesso."
Multiattack,Ataque Múltiplo
Free attack after making an attack.,Ataque livre após realizar um ataque.
Multiattack,Ataque Múltiplo
The shadowspawn makes a number of attacks equal to half the spell's level used to summon it.,O sombra gerada faz um número de ataques igual à metade do nível do feitiço usado para invocá-la.
The elemental makes a number of attacks equal to half the spell's level used to summon it.,O elemental faz um número de ataques igual à metade do nível do feitiço usado para invocá-lo.
Free attack after using Breath Weapon.,Ataque livre após usar a Arma de Fôlego.
Hide: Shadow Stealth,Esconder: Sombra Silenciosa
Teleport,Teletransporte
Teleport to your summoner.,Teleporte-se para seu invocador.
Thunder Step,Passo do Trovão
"Teleport yourself and possibly an ally to an unoccupied space, causing a thunderous boom within [1] of the space you left.","Teleporte-se e possivelmente um aliado para um espaço desocupado, causando um estrondo trovejante dentro de [1] do espaço que você deixou."
Water Walk,Caminhar na Água
Grant allied creatures the ability to move across any liquid surface as if it were harmless solid ground.,Concede a criaturas aliadas a habilidade de se moverem sobre qualquer superfície líquida como se fosse um solo sólido inofensivo.
"The surfaces include water, electrified water, electrified blood, mud, poison and grease.","As superfícies incluem água, água eletrificada, sangue eletrificado, lama, veneno e graxa."
Unaffected by liquid surfaces.,Inalterado por superfícies líquidas.
Charm Monster,Encantar Monstro
"<LSTag Type=""Status"" Tooltip=""CHARMED"">Charm</LSTag> a creature to prevent it from attacking you. You gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Charisma <LSTag Tooltip=""AbilityCheck"">Checks</LSTag> in dialogue.","<LSTag Type=""Status"" Tooltip=""CHARMED"">Encantado</LSTag> uma criatura para impedi-la de te atacar. Você ganha <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em testes de Carisma <LSTag Tooltip=""AbilityCheck"">em diálogos</LSTag>."
Gravity Sinkhole,Buraco de Gravidade
Create a sphere of crushing force that possibly pulls all creatures within toward the center of the sphere.,Crie uma esfera de força esmagadora que possivelmente puxa todas as criaturas dentro em direção ao centro da esfera.
Guardian of Nature,Guardião da Natureza
"A nature spirit, the Primal Beast or the Great Tree, transforms you into a powerful guardian.","Um espírito da natureza, a Fera Primal ou a Grande Árvore, transforma você em um poderoso guardião."
Guardian of Nature: Primal Beast,Guardião da Natureza: Fera Primal
"The Primal Beast nature spirit transforms you into a powerful guardian. Your <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> is increased by [1], you gain darkvision with a range of [2], your Strength-based <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> are made with <LSTag Tooltip=""Advantage"">Advantage</LSTag> and your melee weapon attacks deal an extra [3].","O espírito da natureza Fera Primal transforma você em um poderoso guardião. Sua <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> é aumentada em [1], você ganha visão no escuro com um alcance de [2], suas <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> baseadas em Força são feitos com <LSTag Tooltip=""Advantage"">Vantagem</LSTag> e seus ataques com armas corpo a corpo causam um dano extra de [3]."
"<LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> increased by [1], gains [2] darkvision, Strength-based <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> are made with <LSTag Tooltip=""Advantage"">Advantage</LSTag> and melee weapon attacks deal an extra [3].","Velocidade de Movimento aumentada em [1], ganha [2] visão no escuro, <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> baseadas em Força são feitas com <LSTag Tooltip=""Advantage"">Vantagem</LSTag> e ataques com armas corpo a corpo causam um adicional de [3]."
Guardian of Nature: Great Tree,Guardião da Natureza: Grande Árvore
"The Great Tree nature spirit transforms you into a powerful guardian. You gain [1], you make Constitution <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> with <LSTag Tooltip=""Advantage"">Advantage</LSTag>, you make Dexterity and Wisdom-based <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> with <LSTag Tooltip=""Advantage"">Advantage</LSTag> and the ground within [2] of you is <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Difficult Terrain</LSTag>.","O Grande Árvore espírito da natureza o transforma em um poderoso guardião. Você ganha [1], você faz <LSTag Tooltip=""SavingThrow"">Testes de Constituição</LSTag> com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>, suas <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> baseadas em Destreza e Sabedoria tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> e o terreno dentro de [2] de você é <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Terreno Difícil</LSTag>."
"Gain [1] and make Constitution <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> and Dexterity and Wisdom-based <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> with <LSTag Tooltip=""Advantage"">Advantage</LSTag>. Difficult terrain within [2] of this creature.","Ganhe [1] e faça testes de <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> e <LSTag Tooltip=""AttackRoll"">rolagens de ataque</LSTag> baseadas em Destreza e Sabedoria com <LSTag Tooltip=""Advantage"">vantagem</LSTag>. Terreno difícil dentro de [2] desta criatura."
Raulothim's Psychic Lance,Lança Psíquica de Raulothim
"Unleash a shimmering lance of psychic power at a creature, possibly causing it to be <LSTag Type=""Status"" Tooltip=""INCAPACITATED"">Incapacitated</LSTag>.","Libere uma lança cintilante de poder psíquico em uma criatura, possivelmente fazendo com que ela fique <LSTag Type=""Status"" Tooltip=""INCAPACITATED"">Incapacitada</LSTag>."
"Target still takes half damage and isn't <LSTag Type=""Status"" Tooltip=""INCAPACITATED"">Incapacitated</LSTag>.","O alvo ainda recebe metade do dano e não está <LSTag Type=""Status"" Tooltip=""INCAPACITATED"">Incapacitado</LSTag>."
Summon Elemental,Invocar Elemental
"Call forth an elemental spirit of air, earth, fire or water that fights alongside you.","Convoque um espírito elemental de ar, terra, fogo ou água que lute ao seu lado."
Summon Elemental: Air,Invocar Elemental: Ar
Call forth an elemental servant of air that fights alongside you.,Convoque um servo elemental do ar que lute ao seu lado.
Slam,Soco
Slam a foe with a blast of powerful wind.,Desferir um golpe em um inimigo com uma explosão de vento poderoso.
Summon Elemental: Earth,Invocar Elemental: Terra
Call forth an elemental servant of earth that fights alongside you.,Convoque um servo elemental da terra que lute ao seu lado.
Earth Glide,Deslizamento Terrestre
The earth elemental can burrow through earth and stone.,O elemental da terra pode escavar através da terra e da pedra.
Punch a foe with a landslide's worth of force.,Desferir um soco em um inimigo com a força de um deslizamento de terra.
Summon Elemental: Fire,Invocar Elemental: Fogo
Call forth an elemental servant of fire that fights alongside you.,Convoque um servo elemental de fogo que luta ao seu lado.
"Touch a foe with a heat like the bright core of a furnace, searing them.","Toque um inimigo com um calor semelhante ao núcleo brilhante de uma fornalha, queimando-o."
Summon Elemental: Water,Invocar Elemental: Água
Call forth an elemental servant of water that fights alongside you.,Convoque um servo elemental de água que luta ao seu lado.
Slam into a foe with the power of a tsunami.,Atinja um inimigo com o poder de um tsunami.
Air Elemental,Elemental do Ar
Slam,Soco
Call forth an elemental servant of water that fights alongside you.,Convoque um servo elemental de água que luta ao seu lado.
This attack deals an additional amount of damage equal to the spell slot used to create the elemental.,Este ataque causa uma quantidade adicional de dano igual ao espaço de magia usado para criar o elemental.
Commune with Nature,Comungar com a Natureza
"Briefly become one with nature and gain knowledge of the surrounding territory. You gain expertise in <LSTag Tooltip=""Nature"">Nature</LSTag> and <LSTag Tooltip=""Survival"">Survival</LSTag> Ability Checks, doubling your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag> with Ability Checks using the skills.","Brevemente torne-se um com a natureza e ganhe conhecimento do território ao redor. Você ganha especialização em <LSTag Tooltip=""Nature"">Natureza</LSTag> e <LSTag Tooltip=""Survival"">Sobrevivência</LSTag> Testes de Habilidade, dobrando seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag> em Testes de Habilidade usando essas habilidades."
"Has expertise with <LSTag Tooltip=""Nature"">Nature</LSTag> and <LSTag Tooltip=""Survival"">Survival</LSTag> Ability Checks.","Tem especialização em testes de habilidade de <LSTag Tooltip=""Nature"">Nature</LSTag> e <LSTag Tooltip=""Survival"">Survival</LSTag>."
Cone of Cold,Cone de Frio
"A blast of cold air erupts from your hands, dealing [1] to creatures.","Uma explosão de ar frio irrompe de suas mãos, causando [1] a criaturas."
"On a successful save, targets take half damage.","Em um salvamento bem-sucedido, os alvos recebem metade do dano."
Conjure Volley,Convocar Vôlei
