en,pt-BR
Menacing Attack (Melee),Ataque Ameaçador (Corpo a Corpo)
Menacing Attack (Ranged),Ataque Ameaçador (À Distância)
"Make an attack which potentially <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frightens</LSTag> your target.","Faça um ataque que potencialmente <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Aterrorize</LSTag> seu alvo."
"Spend a <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag> and <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> in order to enter into a defensive stance. Your <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> increases by 10 until the next time another creature makes an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against you.","Gaste uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag> e um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para entrar em uma postura defensiva. Sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> aumenta em 10 até a próxima vez que outra criatura fizer uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra você."
"Enter into a defensive stance, increasing your <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> by 10 until the next time another creature makes an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against you.","Entre em uma postura defensiva, aumentando sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> em 10 até a próxima vez que outra criatura fizer uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra você."
Parrying Stance,Postura de Defesa
"Affected creature has entered into a defensive stance. Their <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> has increased by 10 until the next time another creature makes an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against them.","A criatura afetada entrou em uma postura defensiva. Sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> aumentou em 10 até a próxima vez que outra criatura fizer uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra ela."
"Spend a <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag> and <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> to add a +10 bonus to the result of your next weapon based <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Gaste uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag> e um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para adicionar um bônus de +10 ao resultado da sua próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> baseada em arma."
"Add a +10 bonus to the result of your next weapon based <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","Adicione um bônus de +10 ao resultado da sua próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> baseada em arma."
Precision Attack,Ataque Preciso
"Affected creature has a +10 bonus to the result of their next weapon based <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>.","A criatura afetada tem um bônus de +10 no resultado de sua próxima <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> baseada em arma."
Pushing Attack,Ataque de Empurrão
"Spend an <LSTag Tooltip=""Action"">Action</LSTag> and <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> to make an attack that potentially pushes the target back [1].","Gaste uma <LSTag Tooltip=""Action"">ação</LSTag> e um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para realizar um ataque que potencialmente empurra o alvo para trás [1]."
Pushing Attack (Melee),Ataque Empurrão (Corpo a Corpo)
Pushing Attack (Ranged),Ataque Empurrão (À Distância)
Deal an additional and potentially push your target back by [1].,Causa um adicional e pode empurrar seu alvo para trás em [1].
"Spend a <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag> and <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> in order to <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Throw</LSTag> a weapon that has the <LSTag Tooltip=""Thrown"">Thrown</LSTag> weapon property.","Gaste uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag> e um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Lançar</LSTag> uma arma que possui a propriedade de arma <LSTag Tooltip=""Thrown"">Arremessada</LSTag>."
Quick Toss,Lançamento Rápido
"<LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Throw</LSTag> a weapon that has the <LSTag Tooltip=""Thrown"">Thrown</LSTag> weapon property.","<LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Lançar</LSTag> uma arma que possui a propriedade de arma <LSTag Tooltip=""Thrown"">Arremessada</LSTag>."
"Spend a <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> to grant an ally [1], bolstering their resolve.","Gaste um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para conceder a um aliado [1], fortalecendo sua determinação."
Rally,Reunião
Grant an ally [1].,Conceda a um aliado [1].
"When a hostile creature fails an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against you, spend a <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> and <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> to retaliate with a powerful strike.","Quando uma criatura hostil falha em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra você, gaste uma <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reação</LSTag> e um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para retaliar com um golpe poderoso."
Riposte,Riposta
"When a hostile creature fails an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against you, retaliate with a powerful strike.","Quando uma criatura hostil falha em uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> contra você, retaliar com um golpe poderoso."
"Spend an <LSTag Tooltip=""Action"">Action</LSTag> and <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> to swing your weapon in a wide, sweeping arc, attacking multiple enemies at once.","Gaste uma <LSTag Tooltip=""Action"">Ação</LSTag> e um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para balançar sua arma em um amplo arco, atacando múltiplos inimigos ao mesmo tempo."
Sweeping Attack,Ataque Abrangente
"Swing your weapon in a wide, sweeping arc to attack multiple enemies at once.",Gire sua arma em um arco amplo e amplo para atacar vários inimigos ao mesmo tempo.
Trip Attack,Ataque de Derrubar
"Spend an <LSTag Tooltip=""Action"">Action</LSTag> and <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Superiority Die</LSTag> to make an attack that potentially knocks your target <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.","Gaste uma <LSTag Tooltip=""Action"">Ação</LSTag> e um <LSTag Type=""ActionResource"" Tooltip=""SuperiorityDie"">Dado de Superioridade</LSTag> para realizar um ataque que potencialmente derruba seu alvo <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>."
Trip Attack (Melee),Ataque de Derrubada (Corpo a Corpo)
Trip Attack (Ranged),Ataque de Derrubada (À Distância)
"Make an attack, potentially knocking your target <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.","Faça um ataque, potencialmente derrubando seu alvo <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>."
