en,pt-BR
Bless,Abençoar
"Apply a +1d4 bonus to a creatures <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Aplique um bônus de +1d4 nas <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> de uma criatura."
Blight,Murcha
"Savage a creatures natural systems with necrotic energy. Plants take the maximum damage possible from this Spell, and have <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> against it. ","Destrua os sistemas naturais de uma criatura com energia necrótica. Plantas recebem o dano máximo possível deste feitiço e têm <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> contra ele."
Blindness,Cegueira
"<LSTag Type=""Status"" Tooltip=""BLINDED"">Blind</LSTag> a creature. <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against it have <LSTag Tooltip=""Advantage"">Advantage</LSTag>. The creature attacks with <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag>. At the start of each of the affected creatures turns, they will attempt to shake the effects through a Constitution based <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","<LSTag Type=""Status"" Tooltip=""BLINDED"">Cegar</LSTag> uma criatura. <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra ela têm <LSTag Tooltip=""Advantage"">Vantagem</LSTag>. A criatura ataca com <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag>. No início de cada turno das criaturas afetadas, elas tentarão sacudir os efeitos através de um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> baseado em Constituição."
Blink,Piscar
Swap places with another creature.,Troque de lugar com outra criatura.
Blur,"&lt;LSTag Type=""Spell"" Tooltip=""Target_Blur"">Desfocar</LSTag> a si mesmo, tornando-se difícil de ser atingido."
"Surround yourself or another creature in a blurry mirage, causing incoming <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> to be made with <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> when made against the recipient.<Br><br>This Spell does not affect creatures that don't rely on sight or that can see through illusions.","Cercar você ou outra criatura em uma miragem embaçada, fazendo com que as <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra o destinatário sejam feitas com <LSTag Tooltip=""Desvantagem"">Desvantagem</LSTag>.<Br><br>Este feitiço não afeta criaturas que não dependem da visão ou que podem ver através de ilusões."
Burning Hands,Mãos Ardentes
"Flames erupt from your fingertips, incinerating all nearby creatures. Affected creatures are thrown backward by [1] and forced <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.","Chamas irrompem de suas pontas dos dedos, incinerando todas as criaturas próximas. As criaturas afetadas são lançadas para trás por [1] e forçadas a ficar <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>."
"Strike all creatures within range with furious bolts of lightning. You may then call down weakened bolts of lightning one additional time without expending a <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Atinja todas as criaturas dentro do alcance com furiosos raios de relâmpago. Você pode então invocar raios de relâmpago enfraquecidos mais uma vez sem gastar um <LSTag Tooltip=""SpellSlot"">Slot de Feitiço</LSTag>."
Call Lightning,Invocar Relâmpago
Unleash another storm of lightning upon your enemies.,Libere outra tempestade de relâmpagos sobre seus inimigos.
Calm Emotions,Emoções Calmas
"Calm a Humanoid, preventing them from being <LSTag Type=""Status"" Tooltip=""CHARMED"">Charmed</LSTag>, <LSTag Type=""Status"" Tooltip=""CONFUSION_SKIP"">Confused</LSTag>, <LSTag Type=""Status"" Tooltip=""DOMINATE_PERSON"">Dominated</LSTag>, <LSTag Type=""Status"" Tooltip=""RAGE"">Enraged</LSTag>, <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frightened</LSTag>, or <LSTag Type=""Status"" Tooltip=""DRUNK"">Inebriated</LSTag>.","Acalme um Humanoide, impedindo-o de ser <LSTag Type=""Status"" Tooltip=""CHARMED"">Encantado</LSTag>, <LSTag Type=""Status"" Tooltip=""CONFUSION_SKIP"">Confuso</LSTag>, <LSTag Type=""Status"" Tooltip=""DOMINATE_PERSON"">Dominado</LSTag>, <LSTag Type=""Status"" Tooltip=""RAGE"">Enfurecido</LSTag>, <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Amedrontado</LSTag>, ou <LSTag Type=""Status"" Tooltip=""DRUNK"">Inebriado</LSTag>."
Chain Lightning,Raio Cadente
"Strike an enemy with lightning. An additional bolt will leap from the target, electrifying other creatures within [1].","Ataque um inimigo com relâmpago. Um raio adicional saltará do alvo, eletrificando outras criaturas dentro de [1]."
"Strike an enemy with lightning. [2] additional bolts will leap from the target, electrifying other creatures within [1].","Ataque um inimigo com relâmpago. [2] raios adicionais saltarão do alvo, eletrificando outras criaturas dentro de [1]."
Charm,Encanto
"Dissuade a creature from attacking you. You also gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Charisma based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> while engaging in dialogue with them.","Dissuadir uma criatura de atacar você. Você também ganha <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> baseados em Carisma enquanto dialoga com ela."
Chromatic Orb,Míssil Crítico do Jim
Hurl a sphere of energy at a creature. You may choose between six different types of damage.,Arremesse uma esfera de energia em uma criatura. Você pode escolher entre seis tipos diferentes de dano.
Chromatic Orb: Acid,Orbe Cromático: Ácido
Hurl a sphere of acidic energy at a creature.,Lance uma esfera de energia ácida em uma criatura.
Chromatic Orb: Cold,Orbe Cromático: Frio
Hurl a sphere of freezing energy at a creature.,Pode lançar uma esfera de energia congelante em uma criatura.
Chromatic Orb: Fire,Míssil Crômico: Fogo
Hurl a sphere of burning energy at a creature.,Lance uma esfera de energia ardente em uma criatura.
Chromatic Orb: Lightning,Orbe Cromático: Relâmpago
Hurl a sphere of crackling energy at a creature.,Lance uma esfera de energia crepitante em uma criatura.
Chromatic Orb: Poison,Orbe Cromático: Veneno
Hurl a sphere of poisonous energy at a creature.,Lance uma esfera de energia venenosa em uma criatura.
Chromatic Orb: Thunder,Míssil Crítico: Trovão
Hurl a sphere of thunderous energy at a creature.,Lance uma esfera de energia trovejante em uma criatura.
Cloudkill,Nuvem Mortal
"Conjure a noxious cloud that <LSTag Type=""Status"" Tooltip=""POISONED"">Poisons</LSTag> and <LSTag Type=""Status"" Tooltip=""SNEAKING_HEAVILY_OBSCURED"">Heavily Obscures</LSTag> any creature within.","Conjure uma nuvem nociva que <LSTag Type=""Status"" Tooltip=""POISONED"">Envenena</LSTag> e <LSTag Type=""Status"" Tooltip=""SNEAKING_HEAVILY_OBSCURED"">Obscure Pesadamente</LSTag> qualquer criatura dentro."
Cloud of Daggers,Nuvem de Adagas
Conjure a persistent cloud of spinning daggers that attack anyone inside.,Conjure uma nuvem persistente de adagas giratórias que atacam qualquer um dentro dela.
Colour Spray,Spray de Cores
"<LSTag Type=""Status"" Tooltip=""BLINDED"">Blind</LSTag> all creatures in front of you in a flash of light. At the start of each of the affected creatures turns, they will attempt to shake the effects through a Constitution based <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","<LSTag Type=""Status"" Tooltip=""BLINDED"">Cegado</LSTag> todas as criaturas à sua frente em um flash de luz. No início de cada turno das criaturas afetadas, elas tentarão se livrar dos efeitos através de um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> baseado em Constituição."
Command,Comando
"Command a creature to approach, drop their weapon, flee, grovel, or halt.","Ordene a uma criatura que se aproxime, largue sua arma, fuja, se prostrar ou pare."
Command: Approach,Comando: Aproximar
Command a creature to move towards you on its turn and do nothing else.,Comande uma criatura a se mover em sua direção em seu turno e não fazer mais nada.
Command: Drop,Comando: Soltar
Command a creature to drop its weapon.,Comande uma criatura a soltar sua arma.
Command: Flee,Comando: Fugir
Command a creature to flee from you on its turn and do nothing else.,Ordene a uma criatura que fuja de você em seu turno e não faça mais nada.
Command: Grovel,Comando: Prostrar-se
Command a creature to grovel.,Comande uma criatura a se arrastar.
Command: Halt,Comando: Parar
Command a creature to halt on its turn and do nothing else.,Ordene a uma criatura que pare em seu turno e não faça mais nada.
Compelled Duel,Duelo Forçado
"Force a creature to attack only you. It will roll with <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> when attacking other targets.","Force uma criatura a atacar apenas você. Ela rolará com <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> ao atacar outros alvos."
Confusion,Confusão
"Discombobulate a creature, causing them to potentially skip their turns.","Desorienta uma criatura, fazendo com que ela possa pular seus turnos."
Contagion,Contágio
"Force a creature to rot, becoming a festering flesh sack propped up by bones. Over time, it will become <LSTag Tooltip=""Vulnerable"">Vulnerable</LSTag> to all damage.","Force uma criatura a apodrecer, tornando-se um saco de carne em decomposição sustentado por ossos. Com o tempo, ela se tornará <LSTag Tooltip=""Vulnerable"">Vulnerável</LSTag> a todo tipo de dano."
Counterspell,Anule o feitiço.
"Try to stop a Spell from being cast. If it is equal to or higher level than the <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag> you used to cast Counterspell, you must make an <LSTag Tooltip=""AbilityCheck"">Ability Check</LSTag> using your <LSTag Tooltip=""SpellcastingAbilityModifier"">Spellcasting Ability</LSTag> to prevent it.<Br><br><LSTag Type=""Passive"" Tooltip=""Dangerous_Encounter"">Dangerous</LSTag> and <LSTag Type=""Passive"" Tooltip=""Fatal_Encounter"">Fatal</LSTag> foes cannot be countered.","Tente impedir que um Feitiço seja lançado. Se ele for igual ou de nível superior ao <LSTag Tooltip=""SpellSlot"">Slot de Feitiço</LSTag> que você usou para lançar Contra-feitiço, você deve fazer um <LSTag Tooltip=""AbilityCheck"">Teste de Habilidade</LSTag> usando sua <LSTag Tooltip=""SpellcastingAbilityModifier"">Habilidade de Magia</LSTag> para evitá-lo.<Br><br><LSTag Type=""Passive"" Tooltip=""Dangerous_Encounter"">Perigoso</LSTag> e <LSTag Type=""Passive"" Tooltip=""Fatal_Encounter"">Fatal</LSTag> inimigos não podem ser contrabalançados."
Crown of Madness,Coroa da Loucura
"Instil madness in a Humanoid enemy, making them attack the creature closest to them other than you.","Instile loucura em um inimigo humanoide, fazendo com que ele ataque a criatura mais próxima, exceto você."
Crusader's Mantle,Manto do Cruzado
"Radiate a power from within which emboldens your resolve, causing weapon attacks to deal an additional [1] or [2].","Irrompa um poder de dentro que fortalece sua determinação, fazendo com que ataques com armas causem um dano adicional de [1] ou [2]."
"Radiate a gracious power from within which emboldens your resolve, causing weapon attacks to deal an additional [1].","Radie um poder gracioso de dentro que fortalece sua determinação, fazendo com que os ataques com armas causem um dano adicional de [1]."
"Radiate a twisted power from within which emboldens your resolve, causing weapon attacks to deal an additional [1].","Irradie um poder distorcido de dentro que fortalece sua determinação, fazendo com que ataques com armas causem um dano adicional de [1]."
Holy Mantle,Manto Sagrado
Blasphemous Mantle,Manto Blasfemo
Affected creatures weapon attacks deal an additional [1].,Os ataques com armas das criaturas afetadas causam [1] a mais.
Cure Wounds,Cura de Ferimentos
Heal a creature that you can touch.,Cure uma criatura que você pode tocar.
Cursed: Strength,Maldição: Força
"Affected creature has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on Strength based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","A criatura afetada tem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> baseados em Força e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Cursed: Dexterity,Amaldiçoado: Destreza
"Affected creature has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on Dexterity based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","A criatura afetada tem <LSTag Tooltip=""Desvantagem"">Desvantagem</LSTag> em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> baseados em Destreza e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Cursed: Constitution,Conjuração de Feitiços Descontrolada
"Affected creature has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on Constitution based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","A criatura afetada tem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> baseados em Constituição e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Cursed: Intelligence,Maldição: Inteligência
"Affected creature has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on Intelligence based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","A criatura afetada tem <LSTag Tooltip=""Desvantagem"">Desvantagem</LSTag> em <LSTag Tooltip=""Intelligence"">Inteligência</LSTag> baseada em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Cursed: Wisdom,Maldição: Sabedoria
"Affected creature has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on Wisdom based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","A criatura afetada tem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> baseados em Sabedoria e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Cursed: Charisma,Amaldiçoado: Carisma
"Affected creature has <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on Charisma based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","A criatura afetada tem <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> baseados em Carisma e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Daylight,Luz do Dia
Enchant an item to shine like the sun or summon a sphere of pure light. Affected creature or object will dispel natural darkness within a [1] radius.,Encante um item para brilhar como o sol ou convoque uma esfera de luz pura. A criatura ou objeto afetado irá dissipar a escuridão natural em um raio de [1].
Death Ward,"O poder maligno reivindicou a necromancia na armadura Abraço do Ceifador e a corrompeu em seu nome profano. Seu <LSTag Type=""Spell"" Tooltip=""Shout_DeathWard_Soulshield"">Escudo da Morte</LSTag> não está mais restrito enquanto usa o Abraço do Ceifador ao vestir Armaduras Leves, Médias ou Pesadas em qualquer slot, incluindo luvas, botas e capacetes.<br><br>Você também é <LSTag Tooltip=""Proficiency"">Proficiente</LSTag> em Armaduras Médias e Pesadas enquanto usa o Abraço do Ceifador."
"Affected creature has an unnatural resilience. The next time damage would reduce them to 0 <LSTag Tooltip=""HitPoints"">Hit Points</LSTag>, they will remain conscious with [2] Hit Point left.","A criatura afetada possui uma resiliência sobrenatural. Na próxima vez que o dano a reduzir a 0 <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag>, ela permanecerá consciente com [2] Pontos de Vida restantes."
Destructive Wave,Onda Destrutiva
"Create a shockwave of thunder that damages nearby creatures and possibly knocks them <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>.","Crie uma onda de choque de trovão que danifica criaturas próximas e possivelmente as derruba <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag>."
Detect Thoughts,Detectar Pensamentos
Grant yourself the ability to be able to read the thoughts of other creatures.,Conceda a si mesmo a habilidade de ler os pensamentos de outras criaturas.
Dimension Door,"<LSTag Type=""Spell"" Tooltip=""Dimension_Door"">Portal Dimensional</LSTag>"
Teleport yourself and up to [1] adjacent ally to a place you can see. The ally cannot be larger than Medium in size.,Teleporte-se e até [1] aliado adjacente para um lugar que você pode ver. O aliado não pode ser maior que Médio em tamanho.
Teleport yourself and up to [1] adjacent allies to a place you can see. The ally cannot be larger than Medium in size.,Teleporte a si mesmo e até [1] aliados adjacentes para um lugar que você pode ver. O aliado não pode ser maior que Médio em tamanho.
Disguise Self,Disfarçar-se
Magically change all aspects of your appearance.,Mude magicamente todos os aspectos da sua aparência.
"This Spell requires an incredibly minimal amount of effort from the caster. As such, it does not consume a <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag> when cast.","Este Feitiço requer uma quantidade incrivelmente mínima de esforço do conjurador. Assim, não consome um <LSTag Tooltip=""SpellSlot"">Espaço de Feitiço</LSTag> quando lançado."
Disintegrate,Desintegrar
Utterly obliterate a creature.,Aniquile completamente uma criatura.
Dispel Evil And Good,Dissipar o Mal e o Bem
"Dispel all outside influence from a creature. Aberrations, Celestials, Elementals, Fey, Fiends, and Undead will have <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against them.<Br><br>The selected creature will also be able to <LSTag Type=""Spell"" Tooltip=""Target_DispelEvilAndGood_BreakEnchantment"">Break Enchantments</LSTag> that <LSTag Type=""Status"" Tooltip=""CHARMED"">Charm</LSTag>, <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frighten</LSTag>, or <LSTag Type=""Status"" Tooltip=""LOW_GHOST_POSSESSED"">Possess</LSTag> their allies.","Dissipe toda influência externa de uma criatura. Aberrações, Celestiais, Elementais, Fey, Fiends e Mortos-vivos terão <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> contra eles.<Br><br>A criatura selecionada também poderá <LSTag Type=""Spell"" Tooltip=""Target_DispelEvilAndGood_BreakEnchantment"">Quebrar Encantamentos</LSTag> que <LSTag Type=""Status"" Tooltip=""CHARMED"">Encantem</LSTag>, <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Amedrontem</LSTag>, ou <LSTag Type=""Status"" Tooltip=""LOW_GHOST_POSSESSED"">Possuam</LSTag> seus aliados."
Dissonant Whispers,Sussurros Dissonantes
"Whisper maddening words of power to a creature, potentially <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frightening</LSTag> them.","Sussurre palavras de poder enlouquecedoras para uma criatura, potencialmente <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Aterrorizando</LSTag>-a."
Divine Favor,Favor Divino
"Imbue a creature with divine energy, causing all of their weapon attacks to deal an additional [1].","Imbuir uma criatura com energia divina, fazendo com que todos os seus ataques com armas causem um dano adicional de [1]."
Dominate Beast,Dominar Besta
"Compel a beast to fight alongside you. Every time the beast takes damage, it makes an attempt to break free from your domination. <LSTag Type=""Passive"" Tooltip=""Dangerous_Encounter"">Dangerous</LSTag> and <LSTag Type=""Passive"" Tooltip=""Fatal_Encounter"">Fatal</LSTag> foes cannot be Dominated.","Compelir uma besta a lutar ao seu lado. Sempre que a besta sofrer dano, ela tenta se libertar do seu domínio. <LSTag Type=""Passive"" Tooltip=""Dangerous_Encounter"">Dangerous</LSTag> e <LSTag Type=""Passive"" Tooltip=""Fatal_Encounter"">Fatal</LSTag> inimigos não podem ser Dominados."
Dominate,"Como uma ação, você pode <LSTag Type=""Spell"" Tooltip=""Target_Dominate_TotalControl"">ter controle total</LSTag> sobre o alvo."
"Compel a creature to fight alongside you. If the creature takes damage, it will break free from your domination. <LSTag Type=""Passive"" Tooltip=""Dangerous_Encounter"">Dangerous</LSTag> and <LSTag Type=""Passive"" Tooltip=""Fatal_Encounter"">Fatal</LSTag> foes cannot be Dominated.","Compelir uma criatura a lutar ao seu lado. Se a criatura sofrer dano, ela se libertará de seu domínio. <LSTag Type=""Passive"" Tooltip=""Dangerous_Encounter"">Perigoso</LSTag> e <LSTag Type=""Passive"" Tooltip=""Fatal_Encounter"">Fatal</LSTag> inimigos não podem ser Dominados."
Elemental Weapon,Arma Elemental
Imbue a weapon with one of five elemental infusions. It deals an additional +1d4 damage of the element that you choose for three turns.,Imbuir uma arma com uma das cinco infusões elementares. Ela causa um adicional de +1d4 de dano do elemento que você escolher por três turnos.
Elemental Weapon: Acid,Arma Elemental: Ácido
Imbue a weapon with a corrosive infusion. It deals an additional +[1].,Imbuir uma arma com uma infusão corrosiva. Causa um adicional de +[1].
Imbue a weapon with an icy infusion. It deals an additional +[1].,Imbuir uma arma com uma infusão gelada. Causa um adicional de +[1].
Imbue a weapon with a fiery infusion. It deals an additional +[1].,Imbuir uma arma com uma infusão flamejante. Causa um adicional de +[1].
Imbue a weapon with an electrical infusion. It deals an additional +[1].,Imbuir uma arma com uma infusão elétrica. Causa um adicional de +[1].
Imbue a weapon with a thunderous infusion. It deals an additional +[1].,Imbuir uma arma com uma infusão trovejante. Causa um adicional de +[1].
Enhance Ability,Aumentar Habilidade
"Bestow a magical enhancement upon a creature. They gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> with a chosen <LSTag Tooltip=""Abilities"">Ability</LSTag>.","Conceda um aprimoramento mágico a uma criatura. Ela ganha <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> com uma <LSTag Tooltip=""Abilities"">Habilidade</LSTag> escolhida."
Enhance Ability: Strength,Aprimoramento de Destreza: Força
"Grant a creature <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Strength based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","Conceda a uma criatura <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em Testes de Habilidade baseados em Força."
Enhance Ability: Dexterity,Aprimorar Habilidade: Destreza
"Grant a creature <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Dexterity based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","Conceda a uma criatura <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> baseados em Destreza."
Enhance Ability: Constitution,Aprimorar Habilidade: Constituição
"Grant a creature <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Constitution based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","Conceda a uma criatura <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em Testes de Habilidade baseados em Constituição."
Enhance Ability: Intelligence,Aprimorar Habilidade: Inteligência
"Grant a creature <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Intelligence based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","Conceda a uma criatura <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em Testes de Habilidade baseados em Inteligência."
Enhance Ability: Wisdom,Aumentar Habilidade: Sabedoria
"Grant a creature <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Wisdom based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","Conceda a uma criatura <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em Testes de Habilidade baseados em Sabedoria."
Enhance Ability: Charisma,Aumentar Habilidade: Carisma
"Grant a creature <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Charisma based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","Conceda a uma criatura <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""Carisma"">Carisma</LSTag> baseado em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Enhanced Leap,Salto Aprimorado
"Double the <LSTag Type=""Spell"" Tooltip=""Projectile_Jump"">Jump</LSTag> distance of yourself and all nearby creatures.","Dobre a distância de <LSTag Type=""Spell"" Tooltip=""Projectile_Jump"">Pulo</LSTag> de você e de todas as criaturas próximas."
Enlarge/Reduce,Aumentar/Reduzir
"Make a creature larger or smaller for three turns, affecting their weapon damage, unarmed damage, and Strength based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Faça uma criatura maior ou menor por três turnos, afetando seu dano de arma, dano desarmado e <LSTag Tooltip=""Teste de Habilidade"">Testes de Habilidade</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Enlarge,Aumentar
"Make a creature larger. Their weapon and unarmed attacks will deal an additional +[1] damage. They will also roll with <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Strength based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Faça uma criatura maior. Seus ataques com armas e desarmados causarão um adicional de +[1] dano. Eles também rolarão com <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> baseados em Força e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Reduce,Reduzir
"Make a creature smaller. Their weapon and unarmed attacks will deal -[1] less damage. They will also roll with <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> on Strength based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Faça uma criatura menor. Seus ataques com armas e desarmados causarão -[1] a menos de dano. Eles também rolarão com <LSTag Tooltip=""Desvantagem"">Desvantagem</LSTag> em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> baseados em Força e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
"Attack a creature and summon thorny vines that possibly <LSTag Type=""Status"" Tooltip=""ENSNARING_STRIKE"">Ensnare</LSTag> them for three turns.","Ataque uma criatura e convoque vinhas espinhosas que possivelmente <LSTag Type=""Status"" Tooltip=""ENSNARING_STRIKE"">Enredarão</LSTag> elas por três turnos."
Ensnaring Strike,Golpe Enredante
"Attack a creature and summon thorny vines that possibly <LSTag Type=""Status"" Tooltip=""ENSNARING_STRIKE"">Ensnare</LSTag> them.","Ataque uma criatura e convoque vinhas espinhosas que possivelmente <LSTag Type=""Status"" Tooltip=""ENSNARING_STRIKE"">Enredam</LSTag> elas."
Entangle,Entrelaçar
"Create a vine surface, slowing all creatures within and possibly <LSTag Type=""Status"" Tooltip=""ENSNARED_VINES"">Entangling</LSTag> them.","Crie uma superfície de vinhas, desacelerando todas as criaturas dentro e possivelmente <LSTag Type=""Status"" Tooltip=""ENSNARED_VINES"">Enredando</LSTag> elas."
"Difficult terrain which causes <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag> to be halved. Creatures moving through may become <LSTag Type=""Status"" Tooltip=""ENSNARED_VINES"">Entangled</LSTag>. This surface is flammable.","Terreno difícil que reduz a <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag> pela metade. Criaturas que se movem através dele podem ficar <LSTag Type=""Status"" Tooltip=""ENSNARED_VINES"">Entangled</LSTag>. Esta superfície é inflamável."
Enthrall,Cativar
"Cloud a creatures better judgement, forcing them to ignore their peripheral vision.<Br><br>You can remain hidden while casting this Spell. Additionally, this Spell can be cast while you are <LSTag Type=""Status"" Tooltip=""SILENCED"">Silenced</LSTag>.","Nuvem o melhor julgamento de uma criatura, forçando-a a ignorar sua visão periférica.<br><br>Você pode permanecer escondido enquanto lança este feitiço. Além disso, este feitiço pode ser lançado enquanto você está <LSTag Type=""Status"" Tooltip=""SILENCED"">Silenciado</LSTag>."
Expeditious Retreat,Retirada Acelerada
