en,pt-BR
"<LSTag Type=""Image"" Info=""SoftWarning""/> Cannot bind as phylacteries incorporeal undead, crawling claws, or the <LSTag Type=""Passive"" Tooltip=""DreadOverlord_ImmuneToControlUndead"">Greater Undead</LSTag>.","Não pode vincular como filactérios mortos-vivos incorpóreos, garras rastejantes ou o <LSTag Type=""Passive"" Tooltip=""DreadOverlord_ImmuneToControlUndead"">Greater Undead</LSTag>."
Embracing Dark,Abraçando o Escuro
"Affected entity has <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_GRAPPLED_SHADOWTENTACLE"">embraced</LSTag> another creature in darkness. Cannot move while embracing a creature. Interrupted by receiving damage.","A entidade afetada foi <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_GRAPPLED_SHADOWTENTACLE"">abraçada</LSTag> por outra criatura na escuridão. Não pode se mover enquanto abraça uma criatura. Interrompido ao receber dano."
Embraced by the Dark,Abraçado pela Escuridão
"At the start of each turn, the target makes a Charisma <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> to attempt to free themselves from the embrace of darkness. On a failed save, they take [1].","No início de cada turno, o alvo faz um <LSTag Tooltip=""Charisma"">Teste de Carisma</LSTag> <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> para tentar se libertar do abraço das trevas. Em um teste falho, eles recebem [1]."
Withdraw Embrace,Retirada Aconchegante
"Stop <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_GRAPPLED_SHADOWTENTACLE"">embracing in darkness</LSTag> current target.","Pare de <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_GRAPPLED_SHADOWTENTACLE"">abraçar na escuridão</LSTag> o alvo atual."
Embrace of the Dark,Abraço das Trevas
"Restrain a creature with tendrils of shadows, dealing [1], plunging them in darkness and <LSTag Type=""Status"" Tooltip=""BLINDED"">Blinding</LSTag> them. Creatures <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_GRAPPLED_SHADOWTENTACLE"">Embraced by the Dark</LSTag> must make a Charisma <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> to attempt to free themselves, or suffer [1].","Imobilize uma criatura com tentáculos de sombras, causando [1], mergulhando-a na escuridão e <LSTag Type=""Status"" Tooltip=""BLINDED"">Cegando</LSTag>-a. Criaturas <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_GRAPPLED_SHADOWTENTACLE"">Abraçadas pela Escuridão</LSTag> devem fazer um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> de Carisma para tentar se libertar, ou sofrer [1]."
Fear of the Dark,Medo do Escuro
"Lash out with nightmarish tendrils. Can <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Frighten</LSTag> enemies if they fail a Charisma <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>.","Desferir golpes com tentáculos de pesadelo. Pode <LSTag Type=""Status"" Tooltip=""FRIGHTENED"">Amedrontar</LSTag> inimigos se falharem em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> de Carisma."
Pull of the Dark,Atração das Trevas
Drag creatures deeper into the dark.,Puxe criaturas mais fundo na escuridão.
Maliciously Possessed,Possuído Maliciosamente
This entity has been possessed by a spectral horror. It devours nearby light sources.,Esta entidade foi possuída por um horror espectral. Ela devora fontes de luz próximas.
Possess Creature,Possuir Criatura
"Snuff out the light within a creature and fill it with your own malice, possessing it. <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HUNGERINGDARKNESS_SHADOWPOSSESSION"">Possessed</LSTag> creatures devour nearby light around them.","Apague a luz dentro de uma criatura e preencha-a com sua própria malícia, possuindo-a. Criaturas <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HUNGERINGDARKNESS_SHADOWPOSSESSION"">Possuídas</LSTag> devoram a luz ao seu redor."
Currently Possessing,Possuindo Atualmente
"This undead has <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HUNGERINGDARKNESS_SHADOWPOSSESSION"">Maliciously Possessed</LSTag> a creature.","Este morto-vivo possuiu <LSTag Type=""Status"" Tooltip=""DREADOVERLORD_HUNGERINGDARKNESS_SHADOWPOSSESSION"">Maliciosamente</LSTag> uma criatura."
Avatar of the Dread Overlord,Avatar do Senhor Aterrorizante
Form of the Dread Overlord,Forma do Senhor Aterrorizante
Channel your patron's malignance and become the Undying Emperor's avatar through a foul ritual.,Canalize a malignidade de seu patrono e torne-se o avatar do Imperador Imortal através de um ritual profano.
This necromancer has become the living embodiment of the Undying Emperor on Faerun.,Este necromante se tornou a encarnação viva do Imperador Imortal em Faerûn.
Remove Form,Remover Forma
Give up your dread form and become mortal once more.,Desista de sua forma aterrorizante e torne-se mortal mais uma vez.
Profane Intervention: Dracolichdom Ritual,Intervenção Profana: Ritual do Dracolich
Profane Blessing: Cursed Wedding,Abençoando o Profano: Casamento Amaldiçoado
Your patron is amused by your choice of consort and has empowered your new husband with unholy vigor.,Seu patrono está divertido com sua escolha de consorte e deu a seu novo marido um vigor profano.
Lightning Blast,Explosão Relâmpago
Hidden AI - Dash Bonus Action,Ação Bônus de Corrida Oculta
Citadel Fighting Style,Estilo de Luta da Cidadela
"When you are wielding a standard issue weapon of a Dread Cultist in one hand, and no weapon in the other, you deal an additional 2 damage with that weapon. Additionally, when you roll a 1 or 2 on a damage die for an attack with that weapon, that die is rerolled once.","Quando você está empunhando uma arma padrão de um Cultista do Terror em uma mão e nenhuma arma na outra, você causa 2 de dano adicional com essa arma. Além disso, quando você rola um 1 ou 2 em um dado de dano para um ataque com essa arma, esse dado é rolado novamente uma vez."
Zombie Giant,Gigante Zumbi
Giant Crawling Claw,Garra Gigante Rastejante
"<LSTag Type=""Image"" Info=""SoftWarning""/> Requires a fresh corpse.","<LSTag Type=""Image"" Info=""SoftWarning""/> Requer um cadáver fresco."
Harvest Soul: Free Action,Colheita de Almas: Ação Livre
"You may use any of the Harvest Soul actions such as <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_HarvestSoul"">Commit Corpse</LSTag>, <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_HarvestSoul_Reap"">Reap the Dead</LSTag>, or <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_HarvestSoul_Dying"">Reap the Dying</LSTag> without using an <LSTag Type=""ActionResource"" Tooltip=""ActionPoint"">action</LSTag>. Harvesting a soul this turn may restore a <LSTag Tooltip=""WarlockSpellSlot"">Warlock Spell Slot</LSTag>.","Você pode usar qualquer uma das ações Ceifar Alma, como <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_HarvestSoul"">Comprometer o Corpo</LSTag>, <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_HarvestSoul_Reap"">Ceifar os Mortos</LSTag> ou <LSTag Type=""Spell"" Tooltip=""Shout_DreadOverlord_HarvestSoul_Dying"">Ceifar os Moribundos</LSTag> sem usar uma <LSTag Type=""ActionResource"" Tooltip=""ActionPoint"">ação</LSTag>. Ceifar uma alma neste turno pode restaurar um <LSTag Tooltip=""WarlockSpellSlot"">Espaço de Feitiço de Bruxo</LSTag>."
"Hit the target with your bare fists. This attack scales with the summoner's levels, gaining an additional damage die at levels 5 and 10.","Acertar o alvo com seus punhos nus. Este ataque escala com os níveis do invocador, ganhando um dado de dano adicional nos níveis 5 e 10."
Sink your teeth into a target.,Craveje seus dentes em um alvo.
"Secret Societies of the Sword Coast: Exposed, Part II","Sociedades Secretas da Costa da Espada: Expostas, Parte II"
"<b>The Cult of Ilyana</b><br>Rumors abound regarding the charismatic hero-witch Ilyana Miraquinal amassing a following as a main contender for ascension to goddess of adventurers. Though her feats are well-documented, it is known to few - including my illustrious contacts throughout Faerûn - that her right hand, Valkrana Miraquinal has ties to the underworld, necromancy, and the control of information as an infomonger and media mogul. Even fewer assert that Valkrana is responsible for the increase in skeletons across realmspace. Adventuring parties, beware!<br><br><b>The Order of the Dracolich</b><br>My sources claim that these <i>Dread Cultists</i> - as they are known to outsiders - serve an eldritch being from beyond our plane. Ludicrous! In fact, the answer to the mystery lies in the very name of the cult itself. The cult is bound to a powerful dracolich whose dark designs might imperil all of Toril yet.<br><br><b>The Path or OBW</b><br>Now that one is peculiar, for the actual name of the group is uncertain to me. I stumbled upon a letter - more likely a pamphlet - about necromancers following their deity, which I never heard of before. They called it <i>The Revenant,</i> but also a moon..? Are these adherents worshipping a celestial body, or an actual god? They seemingly have for ambition to rise as immortal undead. They serve their patron out of open selfishness, and strive for immortality, how original...<br><br>The letter displayed an <i>OBW</i> black wax seal, whatever this stands for. The meager evidence I have suggests they are not from Faerûn, possibly not even from Toril. It appears this group is trying to recruit new adepts, watch out for them. Best they remain where they are from, wherever that is.","<b>O Culto de Ilyana</b><br>Rumores circulam sobre a carismática heroína-bruxa Ilyana Miraquinal acumulando seguidores como uma das principais candidatas à ascensão como deusa dos aventureiros. Embora suas façanhas estejam bem documentadas, poucos - incluindo meus ilustres contatos em Faerûn - sabem que sua mão direita, Valkrana Miraquinal, tem laços com o submundo, necromancia e o controle da informação como uma infomonger e magnata da mídia. Ainda menos afirmam que Valkrana é responsável pelo aumento de esqueletos em todo o espaço do reino. Grupos de aventureiros, cuidado!<br><br><b>A Ordem do Dracolich</b><br>Minhas fontes afirmam que esses <i>Cultistas do Terror</i> - como são conhecidos por forasteiros - servem a um ser eldritch de além de nosso plano. Ridículo! Na verdade, a resposta para o mistério está no próprio nome do culto. O culto está ligado a um poderoso dracolich cujos planos sombrios podem colocar em perigo todo Toril ainda.<br><br><b>O Caminho ou OBW</b><br>Agora isso é peculiar, pois o nome real do grupo é incerto para mim. Eu me deparei com uma carta - mais provavelmente um panfleto - sobre necromantes seguindo sua divindade, que nunca ouvi falar antes. Eles a chamavam de <i>O Revenante,</i> mas também de uma lua..? Esses adeptos estão adorando um corpo celeste ou um deus real? Eles aparentemente têm a ambição de se elevar como mortos-vivos imortais. Servem seu patrono por egoísmo aberto e lutam pela imortalidade, que original...<br><br>A carta exibia um selo de cera preta <i>OBW</i>, seja lá o que isso signifique. As poucas evidências que tenho sugerem que eles não são de Faerûn, possivelmente nem mesmo de Toril. Parece que esse grupo está tentando recrutar novos adeptos, fique atento a eles. É melhor que permaneçam de onde vieram, seja lá de onde for."
"<b>Profane Blessing: Prelude to the Deathsong</b><br><br>You feel ancient necromancy humming within the blade as you grip the sword's handle. Then silence as you sense a rush of a familiar dread. No, not a feeling - someone is coming.<br><br><i>In shadows deep where whispers creep...</i><br><br>...a voice booms inside your head as the world darkens. It's your patron.<br><br><i>This sword a single note, a silent weep.<br>In secret realms, seek its kin,<br>And together, make a melody of sin.<br><br>With each stroke, the steel shall sing,<br>In battles fierce, dark powers you'll bring.<br>So go forth, the Deathsong to claim,<br>Then make profane symphony in my name!</i><br><br>And then... silence. Your patron has quested you to find the remaining brethrens of the weapon in your hands - ancestral relics brimming with untold necromantic potential.","<b>Bênção Profana: Prelúdio da Canção da Morte</b><br><br>Você sente a antiga necromancia vibrando dentro da lâmina enquanto segura o punho da espada. Então, silêncio, enquanto você percebe uma onda de um terror familiar. Não, não é um sentimento - alguém está vindo.<br><br><i>Nas sombras profundas onde sussurros se arrastam...</i><br><br>...uma voz ressoa dentro da sua cabeça enquanto o mundo escurece. É seu patrono.<br><br><i>Esta espada é uma única nota, um lamento silencioso.<br>Em reinos secretos, busque seu semelhante,<br>E juntos, façam uma melodia de pecado.<br><br>Com cada golpe, o aço cantará,<br>Em batalhas ferozes, poderes sombrios você trará.<br>Então avance, a Canção da Morte a reivindicar,<br>Depois faça uma sinfonia profana em meu nome!</i><br><br>E então... silêncio. Seu patrono o encarregou de encontrar os irmãos restantes da arma em suas mãos - relíquias ancestrais transbordando com um potencial necromântico inexplorado."
"<b>Profane Blessing: Corrupted Armor</b><br><br>Ketheric Thorm is dead. As you don his armor, you feel a rush of impending doom. A voice in your head booms, louder than any tempest, as the world darkens around you.<br><br><i>The tale of Thorm, the warrior's knell,<br>In shadowed lands where he fell.<br>Ketheric's armor now you bear,<br>Your enemies, take heed - Beware!</i><br><br>And then... silence once again and the world returns. It was your patron, and He is pleased.","<b>Benção Profana: Armadura Corrompida</b><br><br>Ketheric Thorm está morto. Ao vestir sua armadura, você sente uma onda de desgraça iminente. Uma voz em sua cabeça ressoa, mais alta do que qualquer tempestade, enquanto o mundo escurece ao seu redor.<br><br><i>A história de Thorm, o lamento do guerreiro,<br>Em terras sombrias onde ele caiu.<br>A armadura de Ketheric agora você carrega,<br>Seus inimigos, prestem atenção - Cuidado!</i><br><br>E então... silêncio mais uma vez e o mundo retorna. Era seu patrono, e Ele está satisfeito."
Libor Mortis,Libor Mortis
"An ancient tome filled with bizarre burial rites, funerary incantations, and demon resurrection passages.","Um tomo antigo repleto de rituais de sepultamento bizarros, encantamentos funerários e passagens de ressurreição de demônios."
"[Whispers, barely audible at first, darken your mind becoming louder and more insistent. You feel the presence of your patron as the world dissolves around you save for a leather-bound book. A chill overtakes you as your eyes flit across the words on the cover - <i>Libor Mortis</i>. Its pages open revealing its secrets to you...]","Sussurros, quase inaudíveis a princípio, escurecem sua mente, tornando-se mais altos e insistentes. Você sente a presença de seu patrono enquanto o mundo se dissolve ao seu redor, exceto por um livro encadernado em couro. Um frio toma conta de você enquanto seus olhos percorrem as palavras na capa - <i>Libor Mortis</i>. Suas páginas se abrem, revelando seus segredos para você..."
"<b>Libor Mortis: Opening the Book</b><br><br>...The Book of the Dead. Bound in human skin and inked in the blood of murderers. This unholy book contains bizarre burial rites, funerary incantations, and demon resurrection passages. It was never meant for the eyes of the living. It was never meant for you. You recall ancient legends that tell that within the pages of this blasphemous book lies the secrets of eternal life beyond death. Words seemingly writhe across the pages of the book, becoming undecipherable the more you try to translate the text. The scrawls occasionally form coherent words, beckoning you to glean their secrets...<br><br>Then the book snaps shut, concealing its secrets once more.<br><br>You realize that your grimoire will reward you with knowledge as you unlock greater spells and covenants. It would be wise to read the Libor Mortis in the future as you grow in power.<br><br>[Libor Mortis: You have gained Forbidden Knowledge.<br>Add +1 to Wisdom Saving Throws and Ability Checks.]","<b>Libor Mortis: Abrindo o Livro</b><br><br>...O Livro dos Mortos. Encadernado em pele humana e escrito com o sangue de assassinos. Este livro profano contém rituais de sepultamento bizarros, encantamentos funerários e passagens de ressurreição de demônios. Nunca foi feito para os olhos dos vivos. Nunca foi feito para você. Você se lembra de antigas lendas que dizem que dentro das páginas deste livro blasfemo estão os segredos da vida eterna além da morte. Palavras parecem se contorcer nas páginas do livro, tornando-se indecifráveis quanto mais você tenta traduzir o texto. As garranchos ocasionalmente formam palavras coerentes, chamando você para desvendar seus segredos...<br><br>Então o livro se fecha, ocultando seus segredos mais uma vez.<br><br>Você percebe que seu grimório o recompensará com conhecimento à medida que você desbloqueia feitiços e pactos mais poderosos. Seria sábio ler o Libor Mortis no futuro enquanto você cresce em poder.<br><br>[Libor Mortis: Você ganhou Conhecimento Proibido.<br>Adicione +1 a Testes de Resistência de Sabedoria e Testes de Habilidade.]"
"<b>Libor Mortis: Mors Principium Est</b><br><br>...The Book of the Dead. Bound in human skin and inked in the blood of murderers. This unholy book contains bizarre burial rites, funerary incantations, and demon resurrection passages. It was never meant for the eyes of the living. It was never meant for you. You recall ancient legends that tell that within the pages of this blasphemous book lies the secrets of eternal life beyond death. Words seemingly writhe across the pages of the book, becoming undecipherable the more you try to translate the text. The scrawls occasionally form coherent words, beckoning you to glean their secrets...<br><br>Then the book snaps shut, concealing its secrets once more.<br><br>The Libor Mortis once again rewarded your curiosity. It would be wise to read it again as you grow in power.<br><br>[Libor Mortis: You have gained Forbidden Judgment.<br>Add +1 to Intelligence Saving Throws and Ability Checks.]","<b>Libor Mortis: Mors Principium Est</b><br><br>...O Livro dos Mortos. Encadernado em pele humana e escrito com o sangue de assassinos. Este livro profano contém rituais de sepultamento bizarros, encantamentos funerários e passagens de ressurreição de demônios. Nunca foi feito para os olhos dos vivos. Nunca foi feito para você. Você se lembra de antigas lendas que dizem que dentro das páginas deste livro blasfemo estão os segredos da vida eterna além da morte. Palavras parecem se contorcer nas páginas do livro, tornando-se indecifráveis quanto mais você tenta traduzir o texto. Os rabiscos ocasionalmente formam palavras coerentes, chamando você para desvendar seus segredos...<br><br>Então o livro se fecha, ocultando seus segredos mais uma vez.<br><br>O Libor Mortis mais uma vez recompensou sua curiosidade. Seria sábio lê-lo novamente à medida que você cresce em poder.<br><br>[Libor Mortis: Você ganhou Julgamento Proibido.<br>Adicione +1 em Testes de Resistência de Inteligência e Testes de Habilidade.]"
"<b>Libor Mortis: Shroud de Aeternus Vitae</b><br><br>...The Book of the Dead. Bound in human skin and inked in the blood of murderers. This unholy book contains bizarre burial rites, funerary incantations, and demon resurrection passages. It was never meant for the eyes of the living. It was never meant for you. You recall ancient legends that tell that within the pages of this blasphemous book lies the secrets of eternal life beyond death. Words seemingly writhe across the pages of the book, becoming undecipherable the more you try to translate the text. The scrawls occasionally form coherent words, beckoning you to glean their secrets...<br><br>Then the book snaps shut, concealing its secrets once more.<br><br>[Libor Mortis: You have gained Forbidden Magnetism.<br>Add +1 to Charisma Saving Throws and Ability Checks.]","<b>Libor Mortis: Shroud de Aeternus Vitae</b><br><br>...O Livro dos Mortos. Encadernado em pele humana e escrito com o sangue de assassinos. Este livro profano contém rituais de sepultamento bizarros, encantamentos funerários e passagens de ressurreição de demônios. Nunca foi feito para os olhos dos vivos. Nunca foi feito para você. Você se lembra de lendas antigas que dizem que dentro das páginas deste livro blasfemo estão os segredos da vida eterna além da morte. Palavras parecem se contorcer nas páginas do livro, tornando-se indecifráveis quanto mais você tenta traduzir o texto. As garranchos ocasionalmente formam palavras coerentes, chamando você para desvendar seus segredos...<br><br>Então o livro se fecha, ocultando seus segredos mais uma vez.<br><br>[Libor Mortis: Você ganhou Magnetismo Proibido.<br>Adicione +1 aos Testes de Resistência de Carisma e Testes de Habilidade.]"
High Mages of the Tower v. Apprentice Azardon,Altos Magos da Torre v. Aprendiz Azardon
A legal history of an ancient trial involving a mage consortium and an apprentice accused of practicing necromancy.,Uma história legal de um antigo julgamento envolvendo um consórcio de magos e um aprendiz acusado de praticar necromancia.
"[What follows is an excerpt from a very dry history of a legal squabble between a mage consortium and one of their apprentices.]<br><br>The experiments in unsanctioned magic became a point of contention between the High Mages and their best pupil. The consortium expressed concern about the potential corrupting effects of his studies and sought to sanction what they believed to be profane arts. The apprentice was accused by the High Mages of practicing necromancy in direct contravention of the tenets of their Tower Magic. The High Mage Eldan of Ander defended his pupil, who dismissed such talk to be a product of paranoid worry. [...]<br><br>[The case concludes with the successful conviction and expulsion of the necromancer from the Tower's ranks.]","[O que se segue é um trecho de uma história muito seca sobre uma disputa legal entre um consórcio de magos e um de seus aprendizes.]<br><br>Os experimentos em magia não sancionada tornaram-se um ponto de discórdia entre os Altos Magos e seu melhor pupilo. O consórcio expressou preocupação sobre os potenciais efeitos corruptores de seus estudos e buscou sancionar o que acreditavam serem artes profanas. O aprendiz foi acusado pelos Altos Magos de praticar necromancia em direta contrariedade aos princípios de sua Magia da Torre. O Alto Mago Eldan de Ander defendeu seu pupilo, que desconsiderou tal conversa como um produto de preocupação paranoica. [...]<br><br>[O caso conclui com a condenação e expulsão bem-sucedida do necromante das fileiras da Torre.]"
Bloody Report,Relatório Sangrento
"Covered in blood, this dispatch is nigh unreadable save for a few words and a familiar symbol.","Coberto de sangue, este despacho é quase ilegível, exceto por algumas palavras e um símbolo familiar."
"[A brief dispatch intercepted by the Emerald Grove from cultists working for an unknown organization. Despite making most of the document unreadable, you recognize a few words and a familiar symbol through the splotches of blood - that of the Dread Citadel.]<br><br>...arran band... the weapon... ...lost contact with team... ...hosen of Bha...","[Um breve despacho interceptado pela Floresta Esmeralda de cultistas trabalhando para uma organização desconhecida. Apesar de tornar a maior parte do documento ilegível, você reconhece algumas palavras e um símbolo familiar através das manchas de sangue - o da Cidadela Aterrorizante.]<br><br>...banda arran... a arma... ...contato perdido com a equipe... ...escolhido de Bha..."
Good Tales for Well-Behaved Children,Boas Histórias para Crianças Bem-Comportadas
A storybook filled with tales that promote education and good behavior in children.,Um livro de histórias repleto de contos que promovem a educação e o bom comportamento nas crianças.
"[A chapter from a children's storybook titled <i>The Dragonmage Azardon</i>.]<br><br>Azardon, under the personal tutelage of the High Mages, quickly became one of the most skilled users that ever attempted to wield the might of the special brand of magic the Tower possessed. In return for their guidance, the Dragonmage became the Tower's fiercest champion and enforcer of its rule. Being well-versed in dragonlore, the High Mages know that dragonkind's potential in magic is limitless and so taught Azardon everything they knew from basic cantrips to long-held secrets of the Tower.<br><br>[...]<br><br>[The story continues, emphasizing the importance of education and following authority.]","[Um capítulo de um livro infantil intitulado <i>O Dragomago Azardon</i>.]<br><br>Azardon, sob a tutela pessoal dos Magos Altos, rapidamente se tornou um dos usuários mais habilidosos que já tentaram dominar o poder da magia especial que a Torre possuía. Em troca de sua orientação, o Dragomago se tornou o campeão mais feroz da Torre e o executor de suas regras. Sendo bem versados em lore de dragões, os Magos Altos sabem que o potencial da linhagem dracônica na magia é ilimitado e, por isso, ensinaram a Azardon tudo o que sabiam, desde truques básicos até segredos guardados da Torre.<br><br>[...]<br><br>[A história continua, enfatizando a importância da educação e do seguimento da autoridade.]"
"Battle Manual of the Dread Citadel, Part X","Manual de Batalha da Cidadela do Terror, Parte X"
An ancient book on battle tactics using necromancy and the dark arts as practiced by a cult called the Order of the Dracolich.,"Um livro antigo sobre táticas de batalha usando necromancia e as artes sombrias, conforme praticado por um culto chamado a Ordem do Dracolich."
"[An excerpt from a correspondence titled <i>Claws and Their Uses</i> by the apprentice Azardon of the Tower, as originally sent to the High Mage Eldan of Ander.]<br><br>The most versatile of all the minion types in terms of use, crawling claws can drag corpses, act as cannon fodder, and be used as ambulatory foci of dark magic. From the beginning of a mage's life to their peak of strength and power, these minions are a valuable and important addition to their undead menagerie.<br><br>Though objectively weaker than other summoned undead, claws can overwhelm even the most resilient of foes with their numbers. Another use for these crawling claws are as foci in spells such as <i>Valkrana's Corpse Grenade, Putrefaction,</i> and <i>Armor of Bones</i>.<br><br>[...]","[Um excerto de uma correspondência intitulada <i>Garras e Seus Usos</i> pelo aprendiz Azardon da Torre, originalmente enviada ao Alto Mago Eldan de Ander.]<br><br>Os mais versáteis de todos os tipos de minions em termos de uso, garras rastejantes podem arrastar cadáveres, atuar como carne de canhão e ser usadas como focos ambulantes de magia sombria. Desde o início da vida de um mago até seu auge de força e poder, esses minions são uma adição valiosa e importante ao seu menagerie de mortos-vivos.<br><br>Embora objetivamente mais fracas do que outros mortos-vivos convocados, as garras podem sobrecarregar até os inimigos mais resilientes com seu número. Outro uso para essas garras rastejantes é como focos em feitiços como <i>Granada de Cadáver de Valkrana, Putrefação</i> e <i>Armadura de Ossos</i>.<br><br>[...]"
War of the Dark Rose and Fall of the Tower,Guerra da Rosa Sombria e Queda da Torre
A historical account of the war between the High Mages of the Tower and the death mages of the Dark Rose.,Um relato histórico da guerra entre os Magos Altos da Torre e os magos da morte da Rosa Negra.
"[What follows is a recounting the conflict between a mage consortium called <i>The Tower</i> and a rebellion led by necromancers and death-knights of the <i>Dark Rose</i>.]<br><br>The Tower was in reality in a period of crisis as a union of necromancers and death-knights calling themselves The Dark Rose formed challenging the High Mages' dominion over the region. The battlemages of the Tower were increasingly being tested, not only by the strength of their foes, but the seemingly endless supply of them. The necromancers are never in short supply of undead minions they raise against the Tower's champions. Entire villages would be massacred to swell the Dark Rose's ranks.<br><br>[...]<br><br>And on that six-hundred and first day since the start of the siege, the Tower fell, betrayed from within. Thus, begin centuries of rule by the Dark Rose.","[O que se segue é um relato do conflito entre um consórcio de magos chamado <i>A Torre</i> e uma rebelião liderada por necromantes e cavaleiros da morte da <i>Rosa Negra</i>.]<br><br>A Torre estava, na verdade, em um período de crise, enquanto uma união de necromantes e cavaleiros da morte que se autodenominavam Rosa Negra se formava, desafiando o domínio dos Magos Supremos sobre a região. Os magos de batalha da Torre estavam sendo cada vez mais testados, não apenas pela força de seus inimigos, mas pela aparentemente infinita quantidade deles. Os necromantes nunca ficam sem os servos mortos-vivos que levantam contra os campeões da Torre. Aldeias inteiras seriam massacradas para aumentar as fileiras da Rosa Negra.<br><br>[...]<br><br>E naquele centésimo sexagésimo primeiro dia desde o início do cerco, a Torre caiu, traída de dentro. Assim, começam séculos de domínio pela Rosa Negra."
Battered Journal,Diário Maltratado
"A journal of Ilyn Toth, looking worse for wear.","Um diário de Ilyn Toth, parecendo pior do que nunca."
"18 Nightal, 1371 DR<br><br>A cultist bearing a symbol of a citadel came to the village last night and into my care. According to my apprentice, it appears that she was involved in a tussle with Dark Justiciars near Reithwin and sustained life-threatening injuries. Unfortunately for her, the deep wounds has been resistant to my healing.<br><br>[A few entries later, an excited scrawl regarding the condition of the cultist.]<br><br>My new patient is dead and she has on her person another Book of the Dead! How joyful! How fateful!<br><br>I can feel the dark magic seeping from the book, a worthy twin to the one I currently possess. What forbidden knowledge will I glean from it? I cannot wait.","18 Nightal, 1371 DR<br><br>Um cultista portando um símbolo de uma cidadela veio à vila na noite passada e ficou sob meus cuidados. De acordo com meu aprendiz, parece que ela esteve envolvida em uma briga com os Justiciários Sombrios perto de Reithwin e sofreu ferimentos que ameaçavam sua vida. Infelizmente para ela, os ferimentos profundos têm sido resistentes à minha cura.<br><br>[Algumas entradas depois, uma anotação animada sobre a condição da cultista.]<br><br>Minha nova paciente está morta e ela possui em sua pessoa outro Livro dos Mortos! Que alegria! Que destino!<br><br>Posso sentir a magia sombria emanando do livro, um digno gêmeo do que atualmente possuo. Que conhecimento proibido eu poderei extrair dele? Mal posso esperar."
Poorly Encrypted Dispatch,Despacho Mal Encriptado
"A urgent dispatch to the Paladins of Tyr, encrypted with a simple cipher.","Um despacho urgente para os Paladinos de Tyr, criptografado com uma cifra simples."
"[Whoever encrypted this dispatch was in a hurry as it took no time at all to decipher.]<br><br>Anders,<br><br>You were right about the Dread cultists tracking the Sharrans, though it seems both met their untimely end at Baldur's Gate at the hands of an unknown foe. As far as we know, none survived. We do not yet know what designs either might have while alive and we don't care to know. No more distractions. Focus on the mission the Dark Lady entrusted you.","[Quem quer que tenha criptografado este despacho estava com pressa, pois não levou muito tempo para decifrá-lo.]<br><br>Anders,<br><br>Você estava certo sobre os cultistas do Terror rastreando os Sharrans, embora pareça que ambos encontraram seu fim prematuro em Baldur's Gate nas mãos de um inimigo desconhecido. Até onde sabemos, nenhum sobreviveu. Ainda não sabemos quais planos ambos poderiam ter enquanto estavam vivos e não nos importamos em saber. Sem mais distrações. Foque na missão que a Senhora Sombria lhe confiou."
"Order of the Dracolich: Scientia Est Potentia, Part One","Ordem do Dracolich: Scientia Est Potentia, Parte Um"
"A collection of essays on the pursuit of knowledge. Etched on the cover with what seems to be blood is a draconic skull, winged and flying above a keep.","Uma coleção de ensaios sobre a busca pelo conhecimento. Gravado na capa com o que parece ser sangue está um crânio dracônico, alado e voando acima de uma fortaleza."
