en,pt-BR
"When an ally is targeted by an attack of any kind, you can use your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> to force that attack to miss. This effect may be used once per turn.","Quando um aliado é alvo de um ataque de qualquer tipo, você pode usar sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> para forçar esse ataque a errar. Esse efeito pode ser usado uma vez por turno."
Legendary Protection,Proteção Lendária
"When an ally is targeted by an attack of any kind, force that attack to miss. This effect may be used once per <LSTag Tooltip=""ShortRest"">Short Rest</LSTag>.","Quando um aliado é alvo de um ataque de qualquer tipo, force esse ataque a errar. Esse efeito pode ser usado uma vez por <LSTag Tooltip=""ShortRest"">Descanso Curto</LSTag>."
Watery Guidance,Orientação Aquática
"This weapon makes both <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> and Damage with <LSTag Tooltip=""Advantage"">Advantage</LSTag> when targeting <LSTag Type=""Status"" Tooltip=""WET"">Wet</LSTag> creatures.","Esta arma faz tanto <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> quanto Dano com <LSTag Tooltip=""Advantage"">Vantagem</LSTag> ao atacar criaturas <LSTag Type=""Status"" Tooltip=""WET"">Molhadas</LSTag>."
Infernal Weapon,Arma Infernal
"On each hit, deal an additional [1] and possibly <LSTag Type=""Status"" Tooltip=""POISONED"">Poison</LSTag> your target.","Em cada acerto, cause [1] de dano adicional e possivelmente <LSTag Type=""Status"" Tooltip=""POISONED"">Envenenado</LSTag> seu alvo."
Get Over Here!,Vem Aqui!
Pulls a targeted creature [1] closer to you.,Puxa uma criatura alvo [1] em sua direção.
Promised Victory,Vitória Prometida
"This weapons range is doubled. On a hit, inflict <LSTag Type=""Status"" Tooltip=""GUIDING_BOLT"">Guiding Bolt</LSTag> upon your target for one turn.","O alcance desta arma é dobrado. Ao acertar, inflija <LSTag Type=""Status"" Tooltip=""GUIDING_BOLT"">Raio Orientador</LSTag> em seu alvo por um turno."
Celestial Light,Luz Celestial
"Loose an arrow of pure radiance, damaging all enemies in its path.","Dispare uma flecha de pura radiação, causando dano a todos os inimigos em seu caminho."
"Gain the ability to passively <LSTag Type=""Spell"" Tooltip=""Projectile_Fly"">Fly</LSTag>. Upon flying, your next <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> deals an additional [1].","Ganhe a habilidade de <LSTag Type=""Spell"" Tooltip=""Projectile_Fly"">Voar</LSTag> passivamente. Ao voar, seu próximo <LSTag Tooltip=""MeleeWeaponAttack"">Ataque com Arma Corpo a Corpo</LSTag> causa [1] de dano adicional."
Flying Strike,Golpe Voador
"Affected creature has flown this turn. Their next <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> deals an additional [1].","A criatura afetada voou neste turno. Seu próximo <LSTag Tooltip=""MeleeWeaponAttack"">Ataque Corpo a Corpo</LSTag> causa [1] de dano adicional."
Illithid Protection,Proteção Illithid
"Gain a +[1] bonus to your Intelligence, Wisdom, and Charisma.","Ganhe um bônus de +[1] em sua Inteligência, Sabedoria e Carisma."
Shade-Slayer,Destruidor de Sombras
"While <LSTag Type=""Status"" Tooltip=""SNEAKING"">Sneaking</LSTag> or <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag>, damaging an enemy who has not had a turn yet will always result in a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>.","Enquanto <LSTag Type=""Status"" Tooltip=""SNEAKING"">Sneaking</LSTag> ou <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag>, causar dano a um inimigo que ainda não teve um turno resultará sempre em um <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>."
Flaming Shroud,Manto Flamejante
"Inflict <LSTag Type=""Status"" Tooltip=""BURNING"">Burning</LSTag> for one turn on any creature who damages you with a melee attack.","Inflija <LSTag Type=""Status"" Tooltip=""BURNING"">Burning</LSTag> por um turno em qualquer criatura que lhe causar dano com um ataque corpo a corpo."
Fury In The Marrow,Fúria na Medula
"Potentially <LSTag Type=""Status"" Tooltip=""INTIMIDATING_PRESENCE"">Intimidate</LSTag> any creature you damage.","Potencialmente <LSTag Type=""Status"" Tooltip=""INTIMIDATING_PRESENCE"">Intimidar</LSTag> qualquer criatura que você danifique."
Lunar Vitality,Vitalidade Lunar
"Affected creature has gained [1] <LSTag Tooltip=""TemporaryHitPoints"">Temporary Hit Points</LSTag>. While they have these Temporary Hit Points, all incoming damage is reduced by [2].","A criatura afetada ganhou [1] <LSTag Tooltip=""TemporaryHitPoints"">Pontos de Vida Temporários</LSTag>. Enquanto tiver esses Pontos de Vida Temporários, todo dano recebido é reduzido em [2]."
Lunar Bestial Fortitude,Fortitude Bestial Lunar
"Gain a +[1] bonus to your <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag>. Additionally, you roll with <LSTag Tooltip=""Advantage"">Advantage</LSTag> on all <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag> against Spells. This effect persists while Wild Shaped.","Ganhe um bônus de +[1] à sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag>. Além disso, você rola com <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em todos os <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag> contra Feitiços. Este efeito persiste enquanto estiver em Forma Selvagem."
"Use your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> to make an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> or <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","Use seu <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reação</LSTag> para fazer uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> ou <LSTag Tooltip=""SavingThrow"">Teste de Salvamento</LSTag> com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
Second Chance,Segunda Chance
"Make an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> or <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","Faça uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> ou <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
Arcane Enchantment,Encantamento Arcano
Superior Arcane Enchantment,Encantamento Arcano Superior
"Spells you cast receive a +[1] bonus to their <LSTag Tooltip=""SpellDifficultyClass"">Difficulty Class</LSTag> and <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>.","Os feitiços que você conjura recebem um bônus de +[1] em sua <LSTag Tooltip=""SpellDifficultyClass"">Classe de Dificuldade</LSTag> e <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>."
Legendary Arcane Enchantment,Encantamento Arcano Lendário
Malefic Funghi,Fungos Maléficos
"Spells you cast receive a +[1] bonus to their <LSTag Tooltip=""SpellDifficultyClass"">Difficulty Class</LSTag>. When you deal Necrotic damage, deal an additional [2].","Os feitiços que você conjura recebem um bônus de +[1] na sua <LSTag Tooltip=""SpellDifficultyClass"">Classe de Dificuldade</LSTag>. Quando você causa dano Necrótico, cause um adicional de [2]."
Explosive Thrust,Investida Explosiva
"When dealing damage, potentially force your target back by [1]. This can be toggled at any time.","Ao causar dano, potencialmente empurre seu alvo para trás em [1]. Isso pode ser ativado a qualquer momento."
It's Been Revoked,Foi Revogado
"Damaging a creature with this weapon will <LSTag Type=""Status"" Tooltip=""BANISHED"">Banish</LSTag> them until the end of the current round.","Causar dano a uma criatura com esta arma a <LSTag Type=""Status"" Tooltip=""BANISHED"">Banirá</LSTag> até o final da rodada atual."
Staff of the Ram,Cajado do Carneiro
"The first successful <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> you make with this weapon each turn forces your target back by [1] and <LSTag Type=""Status"" Tooltip=""STUNNED"">Stuns</LSTag> them. This has no effect on Huge creatures.","A primeira <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> bem-sucedida que você faz com esta arma a cada turno empurra seu alvo para trás em [1] e <LSTag Type=""Status"" Tooltip=""STUNNED"">Atordoa</LSTag> eles. Isso não tem efeito em criaturas Grandes."
Sharp Caster,Conjurador Ágil
"When dealing damage with a Spell, roll your damage dice with <LSTag Tooltip=""Advantage"">Advantage</LSTag>.","Ao causar dano com um Feitiço, role seus dados de dano com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
Caitiff's Restoration,Restauração do Caitiff
"Replenish [1] expended Warlock <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Reponha [1] <LSTag Tooltip=""SpellSlot"">Slot de Feitiço</LSTag> de Bruxo gasto."
Two-Handed Casting,Lançamento com Duas Mãos
"<LSTag Tooltip=""Cantrip"">Cantrips</LSTag> can target an additional creature. The same target can be chosen twice.","<LSTag Tooltip=""Cantrip"">Truques</LSTag> podem atingir uma criatura adicional. O mesmo alvo pode ser escolhido duas vezes."
Seeking Spell,"Permite que você faça todas as <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> baseadas em feitiços com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>.<br><br>Custa 2 <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Pontos de Feitiçaria</LSTag> por feitiço."
"When you make a Spell based <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag>, you can spend a <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Sorcery Point</LSTag> to roll with <LSTag Tooltip=""Advantage"">Advantage</LSTag>. This costs [1] Sorcery Point per Spell Level. <LSTag Tooltip=""Cantrip"">Cantrips</LSTag> cost 1 Sorcery Point.","Quando você faz uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> baseada em Feitiço, você pode gastar um <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Ponto de Feitiçaria</LSTag> para rolar com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>. Isso custa [1] Ponto de Feitiçaria por Nível de Feitiço. <LSTag Tooltip=""Cantrip"">Truques</LSTag> custam 1 Ponto de Feitiçaria."
Swift Strides,Passos Ágeis
"When the wearer <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Dashes</LSTag> or takes a similar action during combat, they gain three stacks of <LSTag Type=""Status"" Tooltip=""MAG_MOMENTUM"">Momentum</LSTag>.","Quando o portador <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Avança</LSTag> ou realiza uma ação similar durante o combate, ele ganha três pilhas de <LSTag Type=""Status"" Tooltip=""MAG_MOMENTUM"">Momentum</LSTag>."
Paralyzing Ray,"Não pode se mover ou realizar ações, ações bônus ou reações. Removido ao passar em um Teste de Resistência de Inteligência no final de cada turno."
"<LSTag Type=""Status"" Tooltip=""PARALYZED_SPECTATOR"">Paralyze</LSTag> a target.","<LSTag Type=""Status"" Tooltip=""PARALYZED_SPECTATOR"">Paralisar</LSTag> um alvo."
Infernal Touch,Toque Infernal
"When dealing damage with a weapon, you deal an additional [1]. In addition, you possibly cause your target to <LSTag Type=""Status"" Tooltip=""BURNING"">Burn</LSTag>.","Ao causar dano com uma arma, você causa [1] adicional. Além disso, você pode fazer com que seu alvo <LSTag Type=""Status"" Tooltip=""BURNING"">Queime</LSTag>."
Lesser Infernal Touch,Toque Infernal Menor
"When dealing damage with a weapon to a target that is <LSTag Type=""Status"" Tooltip=""BURNING"">Burning</LSTag>, you deal an additional [1].","Ao causar dano com uma arma a um alvo que está <LSTag Type=""Status"" Tooltip=""BURNING"">Burning</LSTag>, você causa [1] de dano adicional."
Encroaching Shadow,Sombra Avançante
"While Lightly or Heavily Obscured and dealing damage with a weapon, you deal an additional [1].","Enquanto estiver Levemente ou Fortemente Oculto e causar dano com uma arma, você causa um dano adicional de [1]."
Trial by Fire,Prova pelo Fogo
"You have <LSTag Tooltip=""Resistant"">Resistance</LSTag> to Fire damage and a +[1] bonus to <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>. Additionally, at the beginning of any combat encounter you gain the affects of <LSTag Type=""Spell"" Tooltip=""Shout_FlameBlade_6"">Flaming Armament</LSTag> cast as a sixth level Spell.","Você tem <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de Fogo e um bônus de +[1] em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>. Além disso, no início de qualquer encontro de combate, você ganha os efeitos de <LSTag Type=""Spell"" Tooltip=""Shout_FlameBlade_6"">Armamento Flamejante</LSTag> lançado como um feitiço de sexto nível."
Endurance by Fire,Resistência ao Fogo
"You have <LSTag Tooltip=""Resistant"">Resistance</LSTag> to Fire damage and a +[1] bonus to <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>. Additionally, at the beginning of any combat encounter you gain the affects of <LSTag Type=""Spell"" Tooltip=""Shout_FireShield_6"">Fire Shield</LSTag> cast as a sixth level Spell.","Você tem <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de Fogo e um bônus de +[1] em <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>. Além disso, no início de qualquer encontro de combate, você ganha os efeitos de <LSTag Type=""Spell"" Tooltip=""Shout_FireShield_6"">Escudo de Fogo</LSTag> lançado como um feitiço de sexto nível."
Dazzling Ray,Raio Ofuscante
"Unleash a beam of brilliant light that <LSTag Type=""Status"" Tooltip=""SUNBEAM"">Blinds</LSTag> all creatures in its path.","Libere um feixe de luz brilhante que <LSTag Type=""Status"" Tooltip=""SUNBEAM"">Cega</LSTag> todas as criaturas em seu caminho."
"Until the Spell ends, you can recast the Spell. Casting it again may possibly <LSTag Type=""Status"" Tooltip=""BURNING"">Burn</LSTag> you.","Até que a Magia termine, você pode lançar a Magia novamente. Lançá-la novamente pode possivelmente <LSTag Type=""Status"" Tooltip=""BURNING"">Queimar</LSTag> você."
Illuminating Shot,Tiro Iluminador
"Fire a shimmering bolt that inflicts 1 turn of <LSTag Type=""Status"" Tooltip=""MAG_RADIANT_RADIATING_ORB"">Radiating Orb</LSTag> upon the target.","Dispare um projétil cintilante que inflige 1 turno de <LSTag Type=""Status"" Tooltip=""MAG_RADIANT_RADIATING_ORB"">Orbital Radiante</LSTag> no alvo."
Scintillating,Cintilante
"Gain a +[1] bonus to Charisma based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Ganhe um bônus de +[1] em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> baseados em Carisma e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Absolute Night,Noite Absoluta
"Dealing damage with this weapon has the potential to <LSTag Type=""Status"" Tooltip=""BLINDED"">Blind</LSTag> your target.","Causar dano com esta arma tem o potencial de <LSTag Type=""Status"" Tooltip=""BLINDED"">Cegar</LSTag> seu alvo."
Winter's Clutches,Garras do Inverno
"When the wearer deals Cold damage, they inflict [1] stacks of <LSTag Type=""Status"" Tooltip=""MAG_FROST"">Encrusted with Frost</LSTag>.","Quando o portador causa dano Frio, ele inflige [1] pilhas de <LSTag Type=""Status"" Tooltip=""MAG_FROST"">Encrustado com Gelo</LSTag>."
Steadfast,Causar um dano extra de [1] a uma criatura ao danificá-la com uma de suas Técnicas de Combate.
"You cannot be forcibly moved by a foe's Spells or actions, and you ignore the effects of <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Difficult Terrain</LSTag>.","Você não pode ser movido à força por feitiços ou ações de um inimigo, e ignora os efeitos de <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Terreno Difícil</LSTag>."
Infernal Evasion,Evasão Infernal
"When you fail a <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>, you may use your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> to succeed instead.","Quando você falha em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag>, pode usar sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reação</LSTag> para ter sucesso em vez disso."
"Grow to a mountainous size. Your weapons deal an additional [1] damage and your maximum <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> increase by [2]. Additionally, you roll with <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Strength based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","Cresça para um tamanho montanhoso. Suas armas causam [1] de dano adicional e seu máximo de <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> aumenta em [2]. Além disso, você rola com <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""Strength"">Força</LSTag> para <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Colossal Visage,Visagem Colossal
"Affected creatures size has increased. Its weapon attacks deal an additional +[1] damage. It has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Strength based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag> and <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>.","As criaturas afetadas tiveram seu tamanho aumentado. Seus ataques com armas causam um dano adicional de +[1]. Elas têm <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""Strength"">Testes de Força</LSTag> baseados em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag> e <LSTag Tooltip=""SavingThrow"">Testes de Resistência</LSTag>."
Giantslayer,Matador de Gigantes
"You gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> made against Large, Huge, or Gargantuan creatures.","Você ganha <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> feitas contra criaturas Grandes, Enormes ou Gargantuas."
Critical Bloodthirst,Sede de Sangue Crítica
"The number you need to <LSTag Tooltip=""AttackRoll"">roll</LSTag> a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> while attacking is reduced by [1]. This effect can stack.","O número que você precisa para <LSTag Tooltip=""AttackRoll"">rolar</LSTag> um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> ao atacar é reduzido em [1]. Esse efeito pode se acumular."
Elegant Duellist,Duellista Elegante
"While your off-hand is empty, reduce the number needed to roll a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> by 2. Additionally, you gain an additional <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag>. ","Enquanto sua mão secundária estiver vazia, reduza em 2 o número necessário para rolar um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>. Além disso, você ganha uma <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reação</LSTag> adicional."
Prime Aegis of Fire,Aegis Primordial do Fogo
"You have <LSTag Tooltip=""Resistant"">Resistance</LSTag> to Fire damage and cannot be <LSTag Type=""Status"" Tooltip=""BURNING"">Burned</LSTag>.","Você tem <LSTag Tooltip=""Resistant"">Resistência</LSTag> a dano de Fogo e não pode ser <LSTag Type=""Status"" Tooltip=""BURNING"">Queimado</LSTag>."
"When a foe hits you with a melee attack, you can use your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> to deal [1] to your aggressor, additionally knocking them <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag> unless they succeed a Strength based <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>.","Quando um inimigo te acerta com um ataque corpo a corpo, você pode usar sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reação</LSTag> para causar [1] ao seu agressor, além de derrubá-lo <LSTag Type=""Status"" Tooltip=""PRONE"">No Chão</LSTag>, a menos que ele tenha sucesso em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> baseado em Força."
Rebuke of the Mighty,Repreensão dos Poderosos
"When a foe hits you with a melee attack, deal [1] to your aggressor, additionally knocking them <LSTag Type=""Status"" Tooltip=""PRONE"">Prone</LSTag> unless they succeed a Dexterity based <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>.","Quando um inimigo te atinge com um ataque corpo a corpo, cause [1] de dano ao seu agressor, além de derrubá-lo <LSTag Type=""Status"" Tooltip=""PRONE"">Prostrado</LSTag>, a menos que ele tenha sucesso em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> baseado em Destreza."
Reflective Shell,Casco Reflexivo
Affected creature reflects all projectiles back to their point of origin.,A criatura afetada reflete todos os projéteis de volta ao seu ponto de origem.
"When the wearer has 75% <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> or less, they gain an additional <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag>.","Quando o portador tem 75% <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> ou menos, ele ganha uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag> adicional."
Gritty,Gritante
"Affected creature has an additional <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag>.","A criatura afetada tem uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag> adicional."
Undead Bane,Maldição dos Mortos-Vivos
"<LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> with this weapon roll with <LSTag Tooltip=""Advantage"">Advantage</LSTag> against Undead creatures. Additionally, when damaging an Undead creature with this weapon, they may become <LSTag Type=""Status"" Tooltip=""PACIFIED"">Pacified</LSTag>.","<LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> com esta arma são feitas com <LSTag Tooltip=""Advantage"">Vantagem</LSTag> contra criaturas Mortas-Vivas. Além disso, ao causar dano a uma criatura Morta-Viva com esta arma, ela pode se tornar <LSTag Type=""Status"" Tooltip=""PACIFIED"">Pacificada</LSTag>."
"Gain a +[1] bonus to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, Damage, and <LSTag Tooltip=""SpellDifficultyClass"">Spell Save DC</LSTag> for every foe you slay, up to a maximum of +[2].","Ganhe um bônus de +[1] em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>, Dano e <LSTag Tooltip=""SpellDifficultyClass"">DC de Salvação de Feitiço</LSTag> para cada inimigo que você eliminar, até um máximo de +[2]."
Scarlet Remittance,Remessa Escarlate
"Affected creature has a +[1] bonus to <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>, damage, and <LSTag Tooltip=""SpellDifficultyClass"">Spell Save DC</LSTag>.","A criatura afetada recebe um bônus de +[1] em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag>, dano e <LSTag Tooltip=""SpellDifficultyClass"">CD de Magia</LSTag>."
Sweet Bloodletting,Sangue Doce
"Inflict <LSTag Type=""Status"" Tooltip=""BLEEDING"">Bleeding</LSTag> and <LSTag Type=""Status"" Tooltip=""GAPING_WOUND"">Gaping Wounds</LSTag> when damaging a creature with this weapon while <LSTag Type=""Status"" Tooltip=""SNEAKING"">Hidden</LSTag> or <LSTag Type=""Status"" Tooltip=""INVISIBILITY"">Invisible</LSTag>.","Inflija <LSTag Type=""Status"" Tooltip=""BLEEDING"">Sangramento</LSTag> e <LSTag Type=""Status"" Tooltip=""GAPING_WOUND"">Feridas Abertas</LSTag> ao causar dano a uma criatura com esta arma enquanto estiver <LSTag Type=""Status"" Tooltip=""SNEAKING"">Escondido</LSTag> ou <LSTag Type=""Status"" Tooltip=""INVISIBILITY"">Invisível</LSTag>."
Arcane Vampirism,Vampirismo Arcano
"When the creatures affected by your Spells fail any associated <LSTag Tooltip=""SavingThrow"">Saving Throws</LSTag>, you regain [1].","Quando as criaturas afetadas pelos seus feitiços falham em qualquer <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> associado, você recupera [1]."
Rotten Smites,Golpes Podres
"On a hit infused with one of your Smites, the target must succeed a Constitution based <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> or become afflicted with <LSTag Type=""Status"" Tooltip=""CONTAGION_FLESH_ROT_COUNTDOWN"">Contagion</LSTag>.","Ao acertar com um de seus Golpes Sagrados, o alvo deve ter sucesso em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> baseado em Constituição ou ser afligido por <LSTag Type=""Status"" Tooltip=""CONTAGION_FLESH_ROT_COUNTDOWN"">Contágio</LSTag>."
First Blood,Primeiro Sangue
"When dealing damage to targets with maximum <LSTag Tooltip=""HitPoints"">Hit Points</LSTag>, inflict <LSTag Type=""Status"" Tooltip=""BLEEDING"">Bleeding</LSTag> for three turns.","Ao causar dano a alvos com <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> máximos, inflija <LSTag Type=""Status"" Tooltip=""BLEEDING"">Sangramento</LSTag> por três turnos."
Brand the Weak,"Marque os Fracos. Ao causar dano a um alvo afetado por <LSTag Type=""Spell"" Tooltip=""Target_BrandTheWeak"">Marcar o Fraco</LSTag>, role seus dados de dano com <LSTag Tooltip=""Advantage"">Vantagem</LSTag>."
"Expose the weak points of an enemy, making them <LSTag Tooltip=""Vulnerable"">Vulnerable</LSTag> to the next instance of Bludgeoning, Slashing, or Piercing damage that they take.","Expose os pontos fracos de um inimigo, tornando-o <LSTag Tooltip=""Vulnerable"">Vulnerável</LSTag> à próxima instância de dano de Contusão, Cortante ou Perfurante que sofrer."
Chaotic Eruption,Erupção Caótica
"Dealing damage with this weapon causes your target to potentailly experience a negative surge of <LSTag Type=""Passive"" Tooltip=""WildMagic"">Wild Magic</LSTag>.","Causar dano com esta arma faz com que seu alvo potencialmente experimente uma onda negativa de <LSTag Type=""Passive"" Tooltip=""WildMagic"">Magia Selvagem</LSTag>."
Dawnburst Strike,Golpe do Raio da Aurora
"Deal additional Radiant damage equal to your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag> multiplied by two. On a hit, light erupts around you in a [1] area. Enemies in the light must succeed a Constitution based <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag> or they become <LSTag Type=""Status"" Tooltip=""BLINDED"">Blinded</LSTag> for one turn. ","Causa dano Radiante adicional igual ao seu <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag> multiplicado por dois. Ao acertar, a luz irrompe ao seu redor em uma área de [1]. Inimigos na luz devem ter sucesso em um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag> baseado em Constituição ou se tornam <LSTag Type=""Status"" Tooltip=""BLINDED"">Cegos</LSTag> por um turno."
The Water Caller,O Chamador de Água
"This weapon always returns to you when <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Thrown</LSTag>. When dealing damage with this weapon, you create a [1] water surface centred around your target. ","Esta arma sempre retorna para você quando <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">lançada</LSTag>. Ao causar dano com esta arma, você cria uma superfície de água [1] centrada em torno do seu alvo."
Marksmanship,Tiro ao Alvo
"You gain a +[1] bonus to Ranged <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag>.","Você ganha um bônus de +[1] em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> à distância."
Deathbringer's Sight,Visão do Ceifador da Morte
